site,rising_percentage,stable_percentage,falling_percentage
#1035802,0.0,10.0,90.0
#1036602,0.0,10.0,90.0
#1036703,0.0,14.814814814814813,85.18518518518519
#1042104,0.0,17.24137931034483,82.75862068965517
#1042302,0.0,10.0,90.0
#1042506,0.0,10.0,90.0
#1019602,3.3333333333333335,20.0,76.66666666666667
#1026402,10.0,30.0,60.0
#1026502,0.0,13.333333333333334,86.66666666666667
#1026802,0.0,10.0,90.0
#1027104,0.0,13.793103448275861,86.20689655172413
#1028103,0.0,13.333333333333334,86.66666666666667
#1028501,6.666666666666667,10.0,83.33333333333334
#1033803,0.0,10.0,90.0
#1034403,0.0,10.0,90.0
#1034603,0.0,10.0,90.0
#1018204,16.666666666666664,83.33333333333334,0.0
#1019202,14.285714285714285,25.0,60.71428571428571
#1019301,24.137931034482758,44.827586206896555,31.03448275862069
#1019404,10.0,30.0,60.0
#1020201,0.0,66.66666666666666,33.33333333333333
#1020901,34.48275862068966,44.827586206896555,20.689655172413794
#1026102,10.0,46.666666666666664,43.333333333333336
#1035306,0.0,11.11111111111111,88.88888888888889
#1044203,3.3333333333333335,13.333333333333334,83.33333333333334
#1020402,10.344827586206897,20.689655172413794,68.96551724137932
#1018901,10.344827586206897,27.586206896551722,62.06896551724138
#1036102,0.0,10.0,90.0
#924302,10.0,60.0,30.0
#1034802,0.0,17.24137931034483,82.75862068965517
#1027501,0.0,13.333333333333334,86.66666666666667
#1025402,20.0,80.0,0.0
#940201,0.0,17.24137931034483,82.75862068965517
#1019101,6.896551724137931,58.620689655172406,34.48275862068966
#1041209,0.0,10.0,90.0
#1041403,6.896551724137931,13.793103448275861,79.3103448275862
#1028202,10.714285714285714,14.285714285714285,75.0
#1018302,23.333333333333332,50.0,26.666666666666668
#1018504,6.666666666666667,93.33333333333333,0.0
#1033311,3.3333333333333335,26.666666666666668,70.0
#1033802,0.0,11.11111111111111,88.88888888888889
#924601,26.666666666666668,53.333333333333336,20.0
#1025301,40.0,60.0,0.0
#1033103,0.0,13.333333333333334,86.66666666666667
#507,38.46153846153847,50.0,11.538461538461538
#504,17.857142857142858,28.57142857142857,53.57142857142857
#503,21.73913043478261,17.391304347826086,60.86956521739131
#514,10.0,36.666666666666664,53.333333333333336
#1071,15.384615384615385,57.692307692307686,26.923076923076923
#506,32.142857142857146,53.57142857142857,14.285714285714285
#508,16.666666666666664,25.0,58.333333333333336
#511,29.629629629629626,14.814814814814813,55.55555555555556
#1075,3.7037037037037033,29.629629629629626,66.66666666666666
#1058,0.0,10.344827586206897,89.65517241379311
#463,3.3333333333333335,16.666666666666664,80.0
#464,0.0,17.24137931034483,82.75862068965517
#465,0.0,9.67741935483871,90.32258064516128
#467,0.0,13.793103448275861,86.20689655172413
#468,0.0,24.137931034482758,75.86206896551724
#470,0.0,20.0,80.0
#472,0.0,11.11111111111111,88.88888888888889
#473,0.0,10.0,90.0
#475,10.344827586206897,10.344827586206897,79.3103448275862
#469,0.0,10.344827586206897,89.65517241379311
#439,0.0,10.0,90.0
#477,20.689655172413794,48.275862068965516,31.03448275862069
#478,0.0,23.333333333333332,76.66666666666667
#481,0.0,24.137931034482758,75.86206896551724
#483,0.0,10.0,90.0
#485,6.896551724137931,55.172413793103445,37.93103448275862
#486,6.896551724137931,44.827586206896555,48.275862068965516
#492,14.814814814814813,77.77777777777779,7.4074074074074066
#438,0.0,13.333333333333334,86.66666666666667
#440,0.0,9.67741935483871,90.32258064516128
#441,0.0,37.93103448275862,62.06896551724138
#437,0.0,13.333333333333334,86.66666666666667
#442,0.0,18.51851851851852,81.48148148148148
#443,0.0,13.793103448275861,86.20689655172413
#445,0.0,10.344827586206897,89.65517241379311
#446,0.0,17.24137931034483,82.75862068965517
#449,0.0,16.666666666666664,83.33333333333334
#450,10.714285714285714,14.285714285714285,75.0
#451,23.333333333333332,50.0,26.666666666666668
#452,0.0,28.000000000000004,72.0
#457,3.4482758620689653,17.24137931034483,79.3103448275862
#458,3.4482758620689653,17.24137931034483,79.3103448275862
#460,0.0,16.666666666666664,83.33333333333334
#461,3.3333333333333335,26.666666666666668,70.0
#496,3.3333333333333335,53.333333333333336,43.333333333333336
#498,16.666666666666664,30.0,53.333333333333336
#499,26.666666666666668,30.0,43.333333333333336
#1072,0.0,13.793103448275861,86.20689655172413
#1067,3.8461538461538463,15.384615384615385,80.76923076923077
#1069,10.714285714285714,21.428571428571427,67.85714285714286
#454,13.043478260869565,26.08695652173913,60.86956521739131
#462,3.3333333333333335,13.333333333333334,83.33333333333334
#1057,3.3333333333333335,40.0,56.666666666666664
#471,0.0,19.35483870967742,80.64516129032258
#476,20.689655172413794,55.172413793103445,24.137931034482758
#1066,0.0,10.344827586206897,89.65517241379311
#453,12.0,28.000000000000004,60.0
#455,0.0,10.0,90.0
#456,0.0,17.857142857142858,82.14285714285714
#1073,12.903225806451612,25.806451612903224,61.29032258064516
#494,7.4074074074074066,51.85185185185185,40.74074074074074
#1074,0.0,10.344827586206897,89.65517241379311
#1068,0.0,14.285714285714285,85.71428571428571
#479,3.3333333333333335,13.333333333333334,83.33333333333334
#487,20.0,23.333333333333332,56.666666666666664
#756307,0.0,55.172413793103445,44.827586206896555
#756501,13.333333333333334,50.0,36.666666666666664
#625501,8.0,36.0,56.00000000000001
#650506,50.0,20.833333333333336,29.166666666666668
#755601,6.666666666666667,76.66666666666667,16.666666666666664
#958,48.275862068965516,17.24137931034483,34.48275862068966
#959,20.689655172413794,44.827586206896555,34.48275862068966
#957,6.896551724137931,37.93103448275862,55.172413793103445
#965,24.137931034482758,65.51724137931035,10.344827586206897
#960,13.793103448275861,68.96551724137932,17.24137931034483
#966,34.48275862068966,44.827586206896555,20.689655172413794
#962,51.724137931034484,20.689655172413794,27.586206896551722
#657802,14.814814814814813,44.44444444444444,40.74074074074074
#657535,0.0,34.48275862068966,65.51724137931035
#658601,52.17391304347826,17.391304347826086,30.434782608695656
#659307,29.166666666666668,45.83333333333333,25.0
#657716,0.0,40.74074074074074,59.25925925925925
#755921,0.0,28.57142857142857,71.42857142857143
#756904,0.0,63.33333333333333,36.666666666666664
#1008417,3.4482758620689653,89.65517241379311,6.896551724137931
#763301,0.0,37.93103448275862,62.06896551724138
#764135,20.0,73.33333333333333,6.666666666666667
#764202,13.333333333333334,50.0,36.666666666666664
#1109837,14.285714285714285,85.71428571428571,0.0
#764411,3.3333333333333335,50.0,46.666666666666664
#764422,0.0,30.0,70.0
#764507,10.344827586206897,68.96551724137932,20.689655172413794
#764816,3.3333333333333335,70.0,26.666666666666668
#1109838,37.93103448275862,55.172413793103445,6.896551724137931
#1109902,23.333333333333332,70.0,6.666666666666667
#1109724,18.51851851851852,62.96296296296296,18.51851851851852
#1007301,10.344827586206897,79.3103448275862,10.344827586206897
#1008405,0.0,75.86206896551724,24.137931034482758
#659201,17.24137931034483,68.96551724137932,13.793103448275861
#1016301,26.08695652173913,56.52173913043478,17.391304347826086
#1101802,18.181818181818183,54.54545454545454,27.27272727272727
#1101803,36.0,28.000000000000004,36.0
#1109501,3.4482758620689653,96.55172413793103,0.0
#1109601,36.666666666666664,63.33333333333333,0.0
#1110301,13.333333333333334,76.66666666666667,10.0
#1110402,13.333333333333334,83.33333333333334,3.3333333333333335
#1110506,17.24137931034483,58.620689655172406,24.137931034482758
#1110512,23.333333333333332,76.66666666666667,0.0
#1110802,43.333333333333336,50.0,6.666666666666667
#657202,17.24137931034483,41.37931034482759,41.37931034482759
#1109306,13.793103448275861,68.96551724137932,17.24137931034483
#657505,3.7037037037037033,40.74074074074074,55.55555555555556
#1111927,20.0,60.0,20.0
#651405,46.15384615384615,34.61538461538461,19.230769230769234
#659504,19.047619047619047,66.66666666666666,14.285714285714285
#1102901,23.52941176470588,64.70588235294117,11.76470588235294
#650610,44.44444444444444,18.51851851851852,37.03703703703704
#657906,12.0,44.0,44.0
#658403,0.0,32.142857142857146,67.85714285714286
#1101507,24.0,44.0,32.0
#1111801,40.0,43.333333333333336,16.666666666666664
#756702,37.93103448275862,51.724137931034484,10.344827586206897
#1111709,76.66666666666667,16.666666666666664,6.666666666666667
#763902,10.0,30.0,60.0
#1101309,14.285714285714285,60.71428571428571,25.0
#1102303,21.73913043478261,60.86956521739131,17.391304347826086
#659101,25.0,42.857142857142854,32.142857142857146
#1008102,10.714285714285714,85.71428571428571,3.571428571428571
#657304,37.5,25.0,37.5
#1007601,10.344827586206897,55.172413793103445,34.48275862068966
#657421,0.0,31.03448275862069,68.96551724137932
#1103401,23.809523809523807,28.57142857142857,47.61904761904761
#763601,6.666666666666667,36.666666666666664,56.666666666666664
#504801,68.0,20.0,12.0
#608201,9.090909090909092,31.818181818181817,59.09090909090909
#608501,10.344827586206897,37.93103448275862,51.724137931034484
#460801,10.714285714285714,78.57142857142857,10.714285714285714
#502702,17.24137931034483,41.37931034482759,41.37931034482759
#520104,23.076923076923077,42.30769230769231,34.61538461538461
#520203,8.333333333333332,75.0,16.666666666666664
#364502,10.714285714285714,21.428571428571427,67.85714285714286
#511901,18.51851851851852,29.629629629629626,51.85185185185185
#459701,7.142857142857142,78.57142857142857,14.285714285714285
#518702,7.6923076923076925,53.84615384615385,38.46153846153847
#517804,18.51851851851852,29.629629629629626,51.85185185185185
#502801,20.689655172413794,62.06896551724138,17.24137931034483
#418,0.0,33.33333333333333,66.66666666666666
#419,3.571428571428571,39.285714285714285,57.14285714285714
#422,0.0,44.827586206896555,55.172413793103445
#423,6.666666666666667,46.666666666666664,46.666666666666664
#432,11.538461538461538,38.46153846153847,50.0
#427,16.666666666666664,33.33333333333333,50.0
#1012,7.142857142857142,35.714285714285715,57.14285714285714
#417,20.0,40.0,40.0
#424,40.0,30.0,30.0
#429,0.0,50.0,50.0
#430,13.333333333333334,43.333333333333336,43.333333333333336
#431,0.0,34.48275862068966,65.51724137931035
#433,24.137931034482758,62.06896551724138,13.793103448275861
#239902,15.789473684210526,15.789473684210526,68.42105263157895
#247609,0.0,12.5,87.5
#248901,19.230769230769234,15.384615384615385,65.38461538461539
#256601,31.818181818181817,13.636363636363635,54.54545454545454
#256709,4.0,16.0,80.0
#333101,10.0,15.0,75.0
#334801,30.434782608695656,13.043478260869565,56.52173913043478
#335303,12.5,18.75,68.75
#335501,29.411764705882355,17.647058823529413,52.94117647058824
#349501,26.08695652173913,17.391304347826086,56.52173913043478
#351604,26.31578947368421,15.789473684210526,57.89473684210527
#240403,9.090909090909092,31.818181818181817,59.09090909090909
#264303,11.538461538461538,11.538461538461538,76.92307692307693
#264503,15.0,20.0,65.0
#333501,5.0,20.0,75.0
#333504,20.0,15.0,65.0
#333702,17.647058823529413,23.52941176470588,58.82352941176471
#334501,26.08695652173913,13.043478260869565,60.86956521739131
#341801,4.761904761904762,14.285714285714285,80.95238095238095
#239602,13.636363636363635,18.181818181818183,68.18181818181817
#240601,5.555555555555555,16.666666666666664,77.77777777777779
#335903,7.6923076923076925,38.46153846153847,53.84615384615385
#255301,3.7037037037037033,11.11111111111111,85.18518518518519
#248102,21.73913043478261,21.73913043478261,56.52173913043478
#334102,26.08695652173913,17.391304347826086,56.52173913043478
#341602,8.695652173913043,17.391304347826086,73.91304347826086
#335101,23.809523809523807,19.047619047619047,57.14285714285714
#341901,17.647058823529413,17.647058823529413,64.70588235294117
#256201,27.27272727272727,18.181818181818183,54.54545454545454
#335201,9.090909090909092,22.727272727272727,68.18181818181817
#350503,18.181818181818183,13.636363636363635,68.18181818181817
#349401,10.526315789473683,21.052631578947366,68.42105263157895
#349601,0.0,15.0,85.0
#342802,26.923076923076923,19.230769230769234,53.84615384615385
#333502,5.88235294117647,23.52941176470588,70.58823529411765
#247603,13.043478260869565,17.391304347826086,69.56521739130434
#350601,17.391304347826086,34.78260869565217,47.82608695652174
#357602,4.166666666666666,12.5,83.33333333333334
#4E+14,6.727179391450439,87.35299607989546,5.919824528654098
#1135209,0.0,38.70967741935484,61.29032258064516
#1117105,42.857142857142854,28.57142857142857,28.57142857142857
#1119401,33.33333333333333,33.33333333333333,33.33333333333333
#1133201,24.137931034482758,24.137931034482758,51.724137931034484
#1133502,13.793103448275861,10.344827586206897,75.86206896551724
#1134601,7.142857142857142,35.714285714285715,57.14285714285714
#1134801,3.7037037037037033,14.814814814814813,81.48148148148148
#1134807,7.142857142857142,32.142857142857146,60.71428571428571
#1135305,3.571428571428571,50.0,46.42857142857143
#1135406,11.538461538461538,61.53846153846154,26.923076923076923
#1142505,12.0,16.0,72.0
#1145407,24.137931034482758,31.03448275862069,44.827586206896555
#1120806,48.148148148148145,14.814814814814813,37.03703703703704
#1125403,12.903225806451612,25.806451612903224,61.29032258064516
#1126106,8.695652173913043,69.56521739130434,21.73913043478261
#1126908,9.67741935483871,51.61290322580645,38.70967741935484
#1127310,11.11111111111111,55.55555555555556,33.33333333333333
#1128302,25.0,53.57142857142857,21.428571428571427
#1135601,37.03703703703704,18.51851851851852,44.44444444444444
#1136108,26.666666666666668,46.666666666666664,26.666666666666668
#1136801,34.61538461538461,30.76923076923077,34.61538461538461
#1137112,0.0,69.56521739130434,30.434782608695656
#1143202,13.793103448275861,62.06896551724138,24.137931034482758
#1143306,0.0,53.333333333333336,46.666666666666664
#1143501,7.6923076923076925,30.76923076923077,61.53846153846154
#1144401,25.925925925925924,22.22222222222222,51.85185185185185
#1121102,3.7037037037037033,77.77777777777779,18.51851851851852
#1136402,23.333333333333332,63.33333333333333,13.333333333333334
#1133103,7.4074074074074066,11.11111111111111,81.48148148148148
#1128501,22.58064516129032,35.483870967741936,41.935483870967744
#1136901,14.285714285714285,25.0,60.71428571428571
#1141404,3.571428571428571,14.285714285714285,82.14285714285714
#1126403,23.333333333333332,60.0,16.666666666666664
#1126501,12.0,52.0,36.0
#1126508,7.142857142857142,53.57142857142857,39.285714285714285
#2462901,0.0,23.333333333333332,76.66666666666667
#2453101,13.333333333333334,53.333333333333336,33.33333333333333
#2462103,3.3333333333333335,20.0,76.66666666666667
#2444301,13.333333333333334,50.0,36.666666666666664
#2463202,20.0,20.0,60.0
#2706101,0.0,26.666666666666668,73.33333333333333
#2707201,0.0,37.5,62.5
#2461702,20.0,16.666666666666664,63.33333333333333
#2460501,20.0,26.666666666666668,53.333333333333336
#2705101,13.793103448275861,24.137931034482758,62.06896551724138
#2707301,6.666666666666667,13.333333333333334,80.0
#2707101,7.142857142857142,17.857142857142858,75.0
#2705201,13.793103448275861,20.689655172413794,65.51724137931035
#2447301,24.137931034482758,13.793103448275861,62.06896551724138
#2455102,6.666666666666667,30.0,63.33333333333333
#2462902,20.689655172413794,31.03448275862069,48.275862068965516
#2462701,0.0,26.666666666666668,73.33333333333333
#2461901,10.0,30.0,60.0
#2463201,13.333333333333334,16.666666666666664,70.0
#2447601,6.896551724137931,20.689655172413794,72.41379310344827
#2445301,7.6923076923076925,92.3076923076923,0.0
#2440701,26.666666666666668,13.333333333333334,60.0
#2447402,30.0,16.666666666666664,53.333333333333336
#2446303,23.333333333333332,43.333333333333336,33.33333333333333
#2446101,13.333333333333334,40.0,46.666666666666664
#2445602,0.0,23.333333333333332,76.66666666666667
#2445501,10.0,23.333333333333332,66.66666666666666
#2462601,0.27223230490018147,97.64065335753176,2.087114337568058
#2455101,12.5,45.83333333333333,41.66666666666667
#2460302,0.0,27.586206896551722,72.41379310344827
#2704310,13.333333333333334,23.333333333333332,63.33333333333333
#2704201,26.666666666666668,23.333333333333332,50.0
#2463301,23.333333333333332,16.666666666666664,60.0
#2446102,10.0,40.0,50.0
#2445902,3.3333333333333335,26.666666666666668,70.0
#2454301,0.0,38.095238095238095,61.904761904761905
#2464101,26.666666666666668,40.0,33.33333333333333
#2439904,27.586206896551722,13.793103448275861,58.620689655172406
#2448401,13.793103448275861,27.586206896551722,58.620689655172406
#2447501,10.344827586206897,27.586206896551722,62.06896551724138
#2447202,3.3333333333333335,36.666666666666664,60.0
#2447201,20.0,23.333333333333332,56.666666666666664
#2446802,0.0,46.666666666666664,53.333333333333336
#2456403,30.0,30.0,40.0
#2455401,16.666666666666664,26.666666666666668,56.666666666666664
#2454901,3.3333333333333335,33.33333333333333,63.33333333333333
#2454801,3.3333333333333335,30.0,66.66666666666666
#2454101,8.0,32.0,60.0
#2453902,0.0,50.0,50.0
#2453901,0.0,46.666666666666664,53.333333333333336
#2453401,16.666666666666664,36.666666666666664,46.666666666666664
#745,10.0,66.66666666666666,23.333333333333332
#348,17.24137931034483,17.24137931034483,65.51724137931035
#347,14.814814814814813,18.51851851851852,66.66666666666666
#637,27.586206896551722,44.827586206896555,27.586206896551722
#634,4.3478260869565215,65.21739130434783,30.434782608695656
#650,17.391304347826086,56.52173913043478,26.08695652173913
#631,0.0,52.0,48.0
#346,20.689655172413794,20.689655172413794,58.620689655172406
#632,12.0,52.0,36.0
#744,16.666666666666664,50.0,33.33333333333333
#394,26.666666666666668,16.666666666666664,56.666666666666664
#653,0.0,36.0,64.0
#654,20.689655172413794,34.48275862068966,44.827586206896555
#655,22.22222222222222,51.85185185185185,25.925925925925924
#658,7.6923076923076925,50.0,42.30769230769231
#741,0.0,53.333333333333336,46.666666666666664
#414,33.33333333333333,40.74074074074074,25.925925925925924
#398,40.0,20.0,40.0
#395,25.0,29.166666666666668,45.83333333333333
#698,13.333333333333334,53.333333333333336,33.33333333333333
#699,10.0,53.333333333333336,36.666666666666664
#700,6.666666666666667,66.66666666666666,26.666666666666668
#701,10.0,60.0,30.0
#152226,23.333333333333332,33.33333333333333,43.333333333333336
#648,28.57142857142857,46.42857142857143,25.0
#629,24.137931034482758,55.172413793103445,20.689655172413794
#638,11.538461538461538,61.53846153846154,26.923076923076923
#640,24.0,32.0,44.0
#643,48.0,32.0,20.0
#644,25.0,25.0,50.0
#645,40.0,20.0,40.0
#651,15.384615384615385,23.076923076923077,61.53846153846154
#735,10.344827586206897,13.793103448275861,75.86206896551724
#736,31.03448275862069,20.689655172413794,48.275862068965516
#737,3.225806451612903,45.16129032258064,51.61290322580645
#740,6.666666666666667,53.333333333333336,40.0
#746,11.538461538461538,73.07692307692307,15.384615384615385
#659,7.4074074074074066,51.85185185185185,40.74074074074074
#660,22.22222222222222,62.96296296296296,14.814814814814813
#663,17.391304347826086,60.86956521739131,21.73913043478261
#399,33.33333333333333,25.0,41.66666666666667
#345,24.137931034482758,13.793103448275861,62.06896551724138
#405,36.666666666666664,16.666666666666664,46.666666666666664
#739,20.0,60.0,20.0
#396,30.76923076923077,23.076923076923077,46.15384615384615
#539408,35.294117647058826,29.411764705882355,35.294117647058826
#528602,14.285714285714285,42.857142857142854,42.857142857142854
#529817,33.33333333333333,18.51851851851852,48.148148148148145
#544305,19.230769230769234,61.53846153846154,19.230769230769234
#553102,14.285714285714285,20.0,65.71428571428571
#529201,26.923076923076923,69.23076923076923,3.8461538461538463
#529307,37.03703703703704,44.44444444444444,18.51851851851852
#530801,6.451612903225806,64.51612903225806,29.03225806451613
#530903,26.923076923076923,46.15384615384615,26.923076923076923
#537505,16.666666666666664,44.44444444444444,38.88888888888889
#545204,14.814814814814813,59.25925925925925,25.925925925925924
#545408,24.137931034482758,41.37931034482759,34.48275862068966
#528902,8.695652173913043,26.08695652173913,65.21739130434783
#529818,24.137931034482758,24.137931034482758,51.724137931034484
#539905,35.714285714285715,25.0,39.285714285714285
#552307,16.129032258064516,51.61290322580645,32.25806451612903
#545305,27.586206896551722,34.48275862068966,37.93103448275862
#538408,19.51219512195122,24.390243902439025,56.09756097560976
#538610,14.634146341463413,53.65853658536586,31.70731707317073
#545505,28.000000000000004,32.0,40.0
#2449303,10.714285714285714,50.0,39.285714285714285
#2702101,23.076923076923077,50.0,26.923076923076923
#2460402,10.714285714285714,17.857142857142858,71.42857142857143
#2459301,7.6923076923076925,23.076923076923077,69.23076923076923
#2451602,12.0,16.0,72.0
#2449903,8.333333333333332,33.33333333333333,58.333333333333336
#2449101,3.571428571428571,32.142857142857146,64.28571428571429
#2458601,32.142857142857146,10.714285714285714,57.14285714285714
#2457901,32.142857142857146,25.0,42.857142857142854
#2457502,7.4074074074074066,44.44444444444444,48.148148148148145
#2441402,12.0,24.0,64.0
#2459801,6.896551724137931,17.24137931034483,75.86206896551724
#2702303,10.344827586206897,68.96551724137932,20.689655172413794
#2564901,12.0,32.0,56.00000000000001
#2556901,19.047619047619047,14.285714285714285,66.66666666666666
#2433801,11.11111111111111,29.629629629629626,59.25925925925925
#2451701,5.263157894736842,26.31578947368421,68.42105263157895
#2564301,0.0,15.384615384615385,84.61538461538461
#2449201,23.076923076923077,46.15384615384615,30.76923076923077
#2556201,11.538461538461538,30.76923076923077,57.692307692307686
#2548801,17.24137931034483,34.48275862068966,48.275862068965516
#2459201,35.714285714285715,32.142857142857146,32.142857142857146
#2458101,3.4482758620689653,31.03448275862069,65.51724137931035
#2701202,0.0,26.923076923076923,73.07692307692307
#2457802,0.0,11.11111111111111,88.88888888888889
#2457101,0.0,12.5,87.5
#2458201,33.33333333333333,22.22222222222222,44.44444444444444
#2703202,5.263157894736842,21.052631578947366,73.68421052631578
#2451101,24.0,32.0,44.0
#2449702,11.538461538461538,15.384615384615385,73.07692307692307
#2564801,0.0,17.857142857142858,82.14285714285714
#2450801,0.0,44.44444444444444,55.55555555555556
#2443403,51.724137931034484,48.275862068965516,0.0
#2450204,14.285714285714285,46.42857142857143,39.285714285714285
#2458801,18.181818181818183,27.27272727272727,54.54545454545454
#2459101,0.0,27.586206896551722,72.41379310344827
#2451201,7.142857142857142,25.0,67.85714285714286
#2457601,22.22222222222222,25.925925925925924,51.85185185185185
#2608202,0.0,15.0,85.0
#2443501,17.24137931034483,72.41379310344827,10.344827586206897
#2442401,4.761904761904762,42.857142857142854,52.38095238095239
#2441804,10.714285714285714,25.0,64.28571428571429
#2458401,10.344827586206897,44.827586206896555,44.827586206896555
#2556502,12.5,25.0,62.5
#2704101,8.0,12.0,80.0
#2449802,3.8461538461538463,11.538461538461538,84.61538461538461
#2457702,11.76470588235294,35.294117647058826,52.94117647058824
#2450402,19.230769230769234,30.76923076923077,50.0
#2548601,10.344827586206897,17.24137931034483,72.41379310344827
#2548301,11.11111111111111,18.51851851851852,70.37037037037037
#2441802,28.000000000000004,32.0,40.0
#2441602,27.586206896551722,17.24137931034483,55.172413793103445
#2450203,14.285714285714285,82.14285714285714,3.571428571428571
#2449203,3.7037037037037033,25.925925925925924,70.37037037037037
#2457501,8.0,20.0,72.0
#2457301,11.11111111111111,22.22222222222222,66.66666666666666
#2452701,0.0,20.0,80.0
#665,20.0,60.0,20.0
#598,0.0,13.793103448275861,86.20689655172413
#674,14.285714285714285,53.57142857142857,32.142857142857146
#607,0.0,24.137931034482758,75.86206896551724
#608,0.0,20.689655172413794,79.3103448275862
#730,3.4482758620689653,34.48275862068966,62.06896551724138
#731,6.896551724137931,20.689655172413794,72.41379310344827
#732,6.666666666666667,36.666666666666664,56.666666666666664
#733,3.3333333333333335,16.666666666666664,80.0
#734,0.0,20.0,80.0
#707,13.333333333333334,53.333333333333336,33.33333333333333
#599,6.896551724137931,24.137931034482758,68.96551724137932
#600,20.0,26.666666666666668,53.333333333333336
#601,0.0,22.22222222222222,77.77777777777779
#604,0.0,10.714285714285714,89.28571428571429
#606,0.0,21.428571428571427,78.57142857142857
#573,3.3333333333333335,30.0,66.66666666666666
#673,10.0,33.33333333333333,56.666666666666664
#596,14.814814814814813,22.22222222222222,62.96296296296296
#605,10.344827586206897,10.344827586206897,79.3103448275862
#615,0.0,16.666666666666664,83.33333333333334
#616,16.666666666666664,13.333333333333334,70.0
#609,0.0,20.833333333333336,79.16666666666666
#610,0.0,20.0,80.0
#612,0.0,20.689655172413794,79.3103448275862
#623,0.0,17.24137931034483,82.75862068965517
#675,13.333333333333334,33.33333333333333,53.333333333333336
#678,6.896551724137931,27.586206896551722,65.51724137931035
#691,23.333333333333332,46.666666666666664,30.0
#718,3.3333333333333335,13.333333333333334,83.33333333333334
#727,10.0,20.0,70.0
#580,24.137931034482758,10.344827586206897,65.51724137931035
#670,3.4482758620689653,62.06896551724138,34.48275862068966
#368,25.0,10.714285714285714,64.28571428571429
#682,13.793103448275861,48.275862068965516,37.93103448275862
#688,7.142857142857142,46.42857142857143,46.42857142857143
#689,6.666666666666667,53.333333333333336,40.0
#692,3.4482758620689653,17.24137931034483,79.3103448275862
#693,0.0,33.33333333333333,66.66666666666666
#695,3.3333333333333335,23.333333333333332,73.33333333333333
#696,0.0,16.129032258064516,83.87096774193549
#703,23.333333333333332,60.0,16.666666666666664
#705,3.3333333333333335,66.66666666666666,30.0
#708,3.3333333333333335,73.33333333333333,23.333333333333332
#710,3.3333333333333335,26.666666666666668,70.0
#712,6.896551724137931,51.724137931034484,41.37931034482759
#713,16.666666666666664,60.0,23.333333333333332
#714,16.666666666666664,56.666666666666664,26.666666666666668
#721,0.0,13.333333333333334,86.66666666666667
#724,0.0,13.333333333333334,86.66666666666667
#725,0.0,16.666666666666664,83.33333333333334
#726,6.896551724137931,20.689655172413794,72.41379310344827
#728,3.3333333333333335,33.33333333333333,63.33333333333333
#679,0.0,33.33333333333333,66.66666666666666
#620,0.0,25.925925925925924,74.07407407407408
#626,16.666666666666664,66.66666666666666,16.666666666666664
#625,10.344827586206897,44.827586206896555,44.827586206896555
#1076,7.4074074074074066,18.51851851851852,74.07407407407408
#576,0.0,13.793103448275861,86.20689655172413
#577,6.666666666666667,20.0,73.33333333333333
#578,0.0,16.666666666666664,83.33333333333334
#617,11.538461538461538,26.923076923076923,61.53846153846154
#618,3.3333333333333335,20.0,76.66666666666667
#621,3.3333333333333335,16.666666666666664,80.0
#622,3.7037037037037033,25.925925925925924,70.37037037037037
#667,0.0,56.666666666666664,43.333333333333336
#669,30.0,40.0,30.0
#676,16.666666666666664,46.666666666666664,36.666666666666664
#683,10.0,40.0,50.0
#680,3.3333333333333335,30.0,66.66666666666666
#684,3.3333333333333335,20.0,76.66666666666667
#722,9.75609756097561,24.390243902439025,65.85365853658537
#723,6.896551724137931,20.689655172413794,72.41379310344827
#671,20.0,36.666666666666664,43.333333333333336
#672,20.0,66.66666666666666,13.333333333333334
#704,13.333333333333334,50.0,36.666666666666664
#590,0.0,13.793103448275861,86.20689655172413
#592,0.0,14.285714285714285,85.71428571428571
#593,0.0,18.51851851851852,81.48148148148148
#594,0.0,21.428571428571427,78.57142857142857
#595,10.714285714285714,10.714285714285714,78.57142857142857
#529,0.0,13.793103448275861,86.20689655172413
#591,7.142857142857142,10.714285714285714,82.14285714285714
#558,3.3333333333333335,20.0,76.66666666666667
#559,0.0,10.344827586206897,89.65517241379311
#560,3.4482758620689653,13.793103448275861,82.75862068965517
#561,10.344827586206897,13.793103448275861,75.86206896551724
#565,0.0,23.333333333333332,76.66666666666667
#566,0.0,13.333333333333334,86.66666666666667
#568,7.142857142857142,17.857142857142858,75.0
#569,3.4482758620689653,17.24137931034483,79.3103448275862
#1082,0.0,10.344827586206897,89.65517241379311
#537,0.0,10.0,90.0
#540,0.0,10.344827586206897,89.65517241379311
#544,3.3333333333333335,13.333333333333334,83.33333333333334
#374,20.0,20.0,60.0
#545,3.4482758620689653,17.24137931034483,79.3103448275862
#546,13.793103448275861,27.586206896551722,58.620689655172406
#547,0.0,13.333333333333334,86.66666666666667
#548,0.0,11.11111111111111,88.88888888888889
#551,0.0,10.344827586206897,89.65517241379311
#552,7.6923076923076925,15.384615384615385,76.92307692307693
#553,3.8461538461538463,23.076923076923077,73.07692307692307
#554,0.0,13.793103448275861,86.20689655172413
#556,3.4482758620689653,17.24137931034483,79.3103448275862
#557,0.0,16.666666666666664,83.33333333333334
#538,0.0,20.0,80.0
#542,0.0,34.48275862068966,65.51724137931035
#549,0.0,13.333333333333334,86.66666666666667
#570,0.0,21.73913043478261,78.26086956521739
#517,13.793103448275861,24.137931034482758,62.06896551724138
