site,slope,intercept
Site_1729,-0.4359856584764059,-26.06709776909632
Site_1730,-0.37901044500054404,-31.573743879882485
Site_1731,-0.24727008456659616,-77.63966173361524
Site_1732,-0.48430467651195475,-32.67018987341777
Site_1733,-0.4149479110146501,-53.421251220835586
Site_1734,-0.3686782469801338,-46.7654986522911
Site_1735,-0.4234665981155905,-67.70121480703244
Site_1736,-0.4027581404283929,-33.89424166746713
Site_1737,-0.5187878787878788,-26.371818181818185
Site_1738,-0.43049051462649734,-20.15404884067658
Site_1739,-0.42053309353505675,-49.65485179642775
Site_1740,-0.40513888888888894,-29.47999999999999
Site_1741,-0.5082744772192217,-9.742712920648117
Site_1742,-0.3882258064516129,-8.11322580645161
Site_1743,-0.30980535164574946,-28.502044044518115
Site_1744,-0.3763469479537185,4.780940758003183
Site_1745,-0.3998357282601363,-40.38548269581055
Site_1746,-0.4485239535644212,-12.858826030085012
Site_1747,-0.4988698597000483,-26.714110304789557
Site_1748,-0.4797260273972603,-24.039178082191782
Site_1749,-0.4814042337248079,-11.016685515441495
Site_1750,-0.3881082977967306,-14.008607675906191
Site_1751,-0.4600346435549802,-48.752516992124285
Site_1752,-0.4517647058823529,-39.15882352941178
Site_1753,-0.4946428571428573,4.132857142857176
Site_1754,-0.5326704822607395,2.606824168319733
Site_1755,-0.45618447474106943,-12.434153455929007
Site_1756,-0.4502373908143139,-16.598723584108185
Site_1757,-0.4010799757896975,-30.08672522942534
Site_1758,-0.3595328386566704,-43.810906850159185
Site_1759,-0.4477215189873418,-23.292151898734176
Site_1760,-0.4687669328781321,-24.336342498323475
Site_1761,-0.4075818225096204,-23.922326337921987
Site_1762,-0.38975253928524956,-44.8134515143861
Site_1763,-0.3904697845190803,-30.808526543878656
Site_1764,-0.40936775483011323,-54.94656495669555
Site_1765,-0.3879123891159175,-12.770923950961816
Site_1766,-0.4092797424674031,0.26442437295906984
Site_1767,-0.379249183006536,-68.79217647058823
Site_1768,-0.512332469775475,-6.426186528497411
Site_1769,-0.41403042924910327,-29.989427282193688
Site_1770,-0.37075,-51.688
Site_1771,-0.48753137254901957,-28.583223529411754
Site_1772,-0.42439427911401006,-1.0708357113738174
Site_1773,-0.4229557202149059,-36.551564433580324
Site_1774,-0.49275,-65.446
Site_1775,-0.4430758178603006,-16.315623342175073
Site_1776,-0.38890692811835603,-59.356103526435106
Site_1777,-0.4491281993964457,-48.01830893036772
Site_1778,-0.44617886178861793,-11.395365853658518
Site_1779,-0.45652173913043476,-46.36130434782609
Site_1780,-0.32800375939849624,-46.10118796992481
Site_1781,-0.30775612193903046,-26.894677661169425
Site_1782,-0.4908897885739991,-51.68780566801618
Site_1783,-0.39880051020408164,-28.56908979591836
Site_1784,-0.32342492719232013,-35.270215726458844
Site_1785,-0.4641534258091636,-3.8028600252206672
Site_1786,-0.49844300144300147,-14.466311688311677
Site_1787,-0.4267214439655172,-22.668168103448295
Site_1788,-0.323980571078258,-27.090196647096263
Site_1789,-0.4411631792287467,-25.178753286590705
Site_1790,-0.34166666666666673,-29.529999999999987
Site_1791,-0.4095180722891566,-16.324096385542177
Site_1792,-0.3002342035980693,-13.109412022817025
Site_1793,-0.376953383692053,-48.408069122516565
Site_1794,-0.36000000000000004,-23.92
Site_1795,-0.3682020007884881,-15.388367829686572
Site_1796,-0.42749302235179787,-10.20150717201166
Site_1797,-0.45611818426000533,-42.658472199838855
Site_1798,-0.5038016393442621,-26.438845901639368
Site_1799,-0.4012125694818003,-32.80808499193114
Site_1800,-0.3725531914893617,-33.15851063829787
Site_1801,-0.4245571695372484,-53.30565137995433
Site_1802,-0.39552758097165996,-21.26604251012145
Site_1803,-0.3324999999999999,-47.46000000000002
Site_1804,-0.4317348548252109,-19.435271357754445
Site_1805,-0.4064261409698672,-5.621953550508692
Site_1806,-0.3577038103677448,-57.17597696056713
Site_1807,-0.39799999999999996,-16.822000000000017
Site_1808,-0.47764044943820233,-32.72966292134831
Site_1809,-0.48683281573498965,-5.004111801242232
Site_1810,-0.3876818079096046,-16.360729491525404
Site_1811,-0.289577935222672,-48.66116599190284
Site_1812,-0.3978343735258899,-16.577775318407788
Site_1813,-0.39605166051660523,-21.03284132841327
Site_1814,-0.4060836247086247,-34.32593706293707
Site_1815,-0.38591463414634153,-20.882439024390223
Site_1816,-0.47057665867306153,-22.595441726618702
Site_1817,-0.39571971223021585,-32.074542158273374
Site_1818,-0.37109170305676853,-46.58419213973799
Site_1819,-0.4233333333333334,-31.219999999999985
Site_1820,-0.4599396517250155,-23.663035227396662
Site_1821,-0.43690338955297203,-40.22886785655804
Site_1822,-0.36610019305019303,-20.732358301158314
Site_1823,-0.34142857142857136,-42.27142857142859
Site_1824,-0.37678230285079606,-48.39502258422806
Site_1825,-0.31753894685755885,-18.571587478767285
Site_1826,-0.32421545714631095,-30.29946125639684
Site_1827,-0.3661007979424954,-44.092227644421
Site_1828,-0.46361346935863595,2.2205093814653623
Site_1829,-0.39464793752632776,-33.526045494313195
Site_1830,-0.39962144733699567,-61.731767375208946
Site_1831,-0.45641385824483227,-31.24460661911624
Site_1832,-0.4574681020733652,-8.936889952153123
Site_1833,-0.4075113159242192,-36.05755576036866
Site_1834,-0.38109739575492996,-39.292962516935134
Site_1835,-0.32500000000000007,-28.48999999999998
Site_1836,-0.39541944372044524,-10.099400156383837
Site_1837,-0.3691398489238411,-47.21579263245032
Site_1838,-0.430388080574456,-28.906174595917506
Site_1839,-0.42778788630661924,-45.66781655777024
Site_1840,-0.48205643879173293,-39.4558092209857
Site_1841,-0.41901413007593263,-25.232947903598543
Site_1842,-0.4474468085106382,-24.81148936170213
Site_1843,-0.41623571418530436,-64.47308573597425
Site_1844,-0.3785253573859768,-38.81852280462901
Site_1845,-0.3910682271578667,-22.959262933900803
Site_1846,-0.4174455193034914,-37.24176783044585
Site_1847,-0.41683998776935577,-21.972562641819152
Site_1848,-0.45978872191638154,-45.91563606606158
Site_1849,-0.3903236352094795,-49.29009479475242
Site_1850,-0.32253631663898574,-13.702155605979087
Site_1851,-0.5218837330213817,-8.99311366738155
Site_1852,-0.37082158692343326,-26.162537224538426
Site_1853,-0.4038095238095238,-44.94714285714285
Site_1854,-0.45185684147076555,-35.43892224231463
Site_1855,-0.4114285714285717,-2.8014285714285165
Site_1856,-0.5116760727685468,-30.787968281993898
Site_1857,-0.4436600101397025,-51.809437809824246
Site_1858,-0.3961085150571132,-51.950560747663545
Site_1859,-0.480154643284177,-20.36659705061777
Site_1860,-0.3192280645479668,-28.08673805763918
Site_1861,-0.4513211703100324,-38.654627213032995
Site_1862,-0.3327283706631533,-26.09067193675888
Site_1863,-0.35803090735738125,-43.75532401080565
Site_1864,-0.35545923149016045,-40.84080599812535
Site_1865,-0.35250000000000015,-7.149999999999977
Site_1866,-0.4314677177177177,-48.00297297297297
Site_1867,-0.4250805155066901,-25.592608650554922
Site_1868,-0.43831274464948405,-58.86444715571143
Site_1869,-0.3815590372929823,-30.323247944715817
Site_1870,-0.34887812695434645,-19.972324577861173
Site_1871,-0.40828143645584725,-40.341209725537
Site_1872,-0.44669503597469695,-46.20387222946546
Site_1873,-0.35276239712599644,-24.273322220784763
Site_1874,-0.3695801387878448,-59.250690021825534
Site_1875,-0.4248682281216236,-32.428462725729304
Site_1876,-0.38024305848594825,-44.03749936703518
Site_1877,-0.43391709621993135,2.3860927835051626
Site_1878,-0.4609184857112728,-53.82160708636506
Site_1879,-0.3896153846153845,-39.18307692307695
Site_1880,-0.4481651376146789,-4.106330275229354
Site_1881,-0.4805745081354271,-18.33590624274774
Site_1882,-0.4662135768581081,-35.01786739864865
Site_1883,-0.3838231534090909,-24.99419886363637
Site_1884,-0.42412955465587043,-22.408016194331978
Site_1885,-0.4162719298245614,-41.955263157894734
Site_1886,-0.4693697807047321,-32.76612736777787
Site_1887,-0.4805509683686479,-8.420990832372055
Site_1888,-0.4337946964707705,-25.460345562313563
Site_1889,-0.4680423280423281,-13.612857142857123
Site_1890,-0.4694602686518855,-39.906581971192736
Site_1891,-0.35310344827586204,-12.709655172413804
Site_1892,-0.3877536231884058,-50.05521739130435
Site_1893,-0.3536375202405743,-34.72429562803595
Site_1894,-0.4177843591797773,-32.908578417168115
Site_1895,-0.47317793233355065,-45.25356661595306
Site_1896,-0.4017052602580389,-31.851663784263607
Site_1897,-0.4708752493682671,0.5390538635456892
Site_1898,-0.3868775000000001,-70.39445999999998
Site_1899,-0.4952201606203268,-6.582445306009404
Site_1900,-0.3676315789473684,-21.031578947368416
Site_1901,-0.4481466547192353,-26.76032258064518
Site_1902,-0.3962893330694636,-42.971504056995855
Site_1903,-0.37697945492662477,-63.83243773584904
Site_1904,-0.378768177028451,-13.77607376185459
Site_1905,-0.4738414634146342,-41.880243902439005
Site_1906,-0.4485694608421881,-8.61899645808738
Site_1907,-0.40948386858073105,-21.29148438656209
Site_1908,-0.4560967741935484,-59.80309677419355
Site_1909,-0.5339999999999996,-10.296000000000092
Site_1910,-0.37815513536742595,-10.698490760635991
Site_1911,-0.3767737246811703,-22.416875468867204
Site_1912,-0.33631657737157267,-36.725619287740315
Site_1913,-0.33787878787878783,-60.868181818181824
Site_1914,-0.4578529340404145,-13.333766247270475
Site_1915,-0.3855223880597015,-22.79716417910447
Site_1916,-0.4532677812137612,-27.704159257827584
Site_1917,-0.47349429977976426,-35.08523124757093
Site_1918,-0.4223404255319148,-30.684468085106403
Site_1919,-0.42356048293475734,-16.030935686092405
Site_1920,-0.4191,-64.5644
Site_1921,-0.36132399273690924,-14.334017568827605
Site_1922,-0.30268801665734346,-27.80938840201381
Site_1923,-0.4659830784480317,-49.57765505522514
Site_1924,-0.3858267125430091,-66.43143009071005
Site_1925,-0.40965650487441563,-16.284194947126224
Site_1926,-0.4839270970089053,4.188252953923538
Site_1927,-0.3635320124926801,-20.307085301581097
Site_1928,-0.36367267219387756,-26.256702806122448
Site_1929,-0.5074478616547582,-41.171261882572225
Site_1930,-0.40752534562211984,-26.374525345622118
Site_1931,-0.4011059819605174,-62.57110789652825
Site_1932,-0.4300316484220858,-22.333163940829465
Site_1933,-0.5085370673864842,-28.90599344451941
Site_1934,-0.42170996401259564,-23.590647773279343
Site_1935,-0.4682657534246575,-11.024597260273978
Site_1936,-0.4668242507592688,-21.265961835997928
Site_1937,-0.3878193473193474,-49.241020979020945
Site_1938,-0.4161819164434418,-31.914706048216573
Site_1939,-0.4710654329333559,-55.319866486395114
Site_1940,-0.35739192724554636,-20.99334371496198
Site_1941,-0.38109314682281503,-40.08388028627196
Site_1942,-0.41227657956212305,-28.55825881458142
Site_1943,-0.4453005464480875,-58.54508196721309
Site_1944,-0.4242582188609353,-22.02022472603798
Site_1945,-0.426914621448758,-32.12644176706827
Site_1946,-0.4567563047997829,-10.36063816324689
Site_1947,-0.35151338971106416,-47.57310782241014
Site_1948,-0.3934418997107039,-28.74654966248795
Site_1949,-0.432583073017431,-31.3820562282349
Site_1950,-0.33698748239712095,-48.26070380222187
Site_1951,-0.30186046511627895,-30.858139534883748
Site_1952,-0.3737631637290766,-43.76715663451945
Site_1953,-0.453905505952381,-34.9664107142857
Site_1954,-0.41292990501146415,-35.457140517523754
Site_1955,-0.3962839564772893,-16.542665400905506
Site_1956,-0.3781926646045073,-12.720384445426419
Site_1957,-0.4402306581547347,6.689822161422697
Site_1958,-0.48363785394932934,-46.974223546944856
Site_1959,-0.4873623002764107,-56.249743140295294
Site_1960,-0.4362209854061402,-44.736267152273726
Site_1961,-0.48109122919334185,-29.054294494238164
Site_1962,-0.3719957627118644,-7.708915254237297
Site_1963,-0.4273734358510478,-10.957337856173666
Site_1964,-0.4647102361917278,-59.56258898258679
Site_1965,-0.41813756405202995,-17.232286164761533
Site_1966,-0.4450469493916417,-38.499858931405385
Site_1967,-0.39970920764171625,-24.18281114938928
Site_1968,-0.41873199726855104,-34.673888589992984
Site_1969,-0.45082913019229376,-24.930907878464552
Site_1970,-0.4385274154815144,-43.73807825599289
Site_1971,-0.4575484561640748,-24.83953346855985
Site_1972,-0.45203129775658657,-7.971239684577299
Site_1973,-0.376376323312286,-60.58271416454622
Site_1974,-0.4205720578980491,-23.486435494021393
Site_1975,-0.47036231884057966,1.2182608695652135
Site_1976,-0.3947583199210841,-64.30220289704582
Site_1977,-0.4020569182496036,-43.92570565808563
Site_1978,-0.4496147662626762,-13.583210487261937
Site_1979,-0.40951153234358423,-39.835509013785796
Site_1980,-0.5226207655765757,-29.163914635459662
Site_1981,-0.36475609756097566,-31.622682926829256
Site_1982,-0.45276693310133576,-42.16234245011148
Site_1983,-0.37346182412358886,-21.11224598930481
Site_1984,-0.42877938417393235,-47.18365301843062
Site_1985,-0.4783606557377049,-18.244098360655727
Site_1986,-0.4692034893427568,-83.46204630196453
Site_1987,-0.3701183597716846,-28.69443428931612
Site_1988,-0.4346804928719822,-25.779013539651856
Site_1989,-0.41109695324527995,-7.563058099019528
Site_1990,-0.35008929283265566,-40.58071274814638
Site_1991,-0.37396885980855443,-14.112726281352238
Site_1992,-0.49799048448779165,-14.814055350637005
Site_1993,-0.41843137254901963,-42.608823529411765
Site_1994,-0.44049571180778624,-44.60292624951818
Site_1995,-0.4175702352277968,-22.104829190795883
Site_1996,-0.3320933077057487,-16.787845535558276
Site_1997,-0.4088817731215501,-39.40153700574517
Site_1998,-0.4133793208004851,-9.790066707095207
Site_1999,-0.47473178858094806,-48.31793366651523
Site_2000,-0.40130602006688965,-35.88789966555183
Site_2001,-0.4110765781303898,-52.81745912383582
Site_2002,-0.3734067667348424,-18.32413838527404
Site_2003,-0.4175605927230048,-28.576911971830967
Site_2004,-0.3503655110989312,8.208950397369136
Site_2005,-0.35134237349836184,-42.65004732435385
Site_2006,-0.40092786187322615,-26.089581835383143
Site_2007,-0.4462591729605228,-12.648018640527084
Site_2008,-0.3646808510638298,-26.65893617021277
Site_2009,-0.4768749999999998,-26.465000000000032
Site_2010,-0.4608802972057192,0.5601441964353597
Site_2011,-0.3339424800110284,-38.34842431761787
Site_2012,-0.5198172123844527,-49.96948212495822
Site_2013,-0.46981790549875657,-43.69933241226859
Site_2014,-0.3525821886093533,-52.10224726037967
Site_2015,-0.43926096603515963,-65.0096313364055
Site_2016,-0.33735294117647063,-11.95176470588234
Site_2017,-0.446619718309859,-15.910140845070444
Site_2018,-0.3373155994978029,-21.31983050847458
Site_2019,-0.3742834322227292,-25.354778639890498
Site_2020,-0.37266666666666665,-27.924000000000007
Site_2021,-0.3415008196546806,1.3141770454110002
Site_2022,-0.43020279648383286,-62.4461959594921
Site_2023,-0.5192307692307693,-37.17615384615385
Site_2024,-0.3658296328489635,-16.250799304623868
Site_2025,-0.42653846153846137,-47.29769230769236
Site_2026,-0.38862569187586893,-29.996850554812312
Site_2027,-0.36826847365233184,-66.81400969109633
Site_2028,-0.49139363972680705,-25.868973819009668
Site_2029,-0.3527524729698641,-44.985465838509356
Site_2030,-0.344277926322044,-56.57596791443849
Site_2031,-0.37269546486580896,-0.9877795889852621
Site_2032,-0.3294773680616525,-46.97288849868306
Site_2033,-0.3624042318281553,-77.88068592511846
Site_2034,-0.2361666666666667,-23.117999999999988
Site_2035,-0.40117735916118713,-52.075690421183566
Site_2036,-0.3126489872380283,-43.06781875658588
Site_2037,-0.45854415584415587,-41.924462337662334
Site_2038,-0.3522598224488002,-12.69187835105916
Site_2039,-0.3990965798678586,-38.785138748542536
Site_2040,-0.450666666666667,-63.60599999999992
Site_2041,-0.38440582770270265,-43.918341216216234
Site_2042,-0.34295553359683795,-40.31160474308301
Site_2043,-0.37880724589620296,-37.18763488642017
Site_2044,-0.4052843665768195,-56.71857681940698
Site_2045,-0.430686274509804,-38.241764705882346
Site_2046,-0.4073734358510478,-26.81733785617368
Site_2047,-0.41695652173913034,-34.777391304347844
Site_2048,-0.33131868131868136,-27.485164835164824
Site_2049,-0.3938054326450344,-17.75802654867256
Site_2050,-0.4433889942016057,-16.187977252453166
Site_2051,-0.46986052754435104,-6.830126050420176
Site_2052,-0.36873893458676066,-16.302390129259706
Site_2053,-0.34367691829760794,-18.06578564771668
Site_2054,-0.3903978918026576,-18.624055370625953
Site_2055,-0.40835921200449377,-6.4544102070293405
Site_2056,-0.35233018867924526,-17.87667924528303
Site_2057,-0.4751928922563478,-34.778335272628865
Site_2058,-0.45709120617944166,-37.93829946524059
Site_2059,-0.39794763205828776,-42.92331147540983
Site_2060,-0.38115305476416583,-34.25094017094018
Site_2061,-0.42389039039039045,-5.759675675675652
Site_2062,-0.36822916666666666,-9.232500000000002
Site_2063,-0.3944444444444445,-19.22
Site_2064,-0.36488543428804754,-59.57474619378172
Site_2065,-0.48575,-12.878
Site_2066,-0.4467524195549673,-53.461477376127064
Site_2067,-0.4770074582176492,-34.47638902498775
Site_2068,-0.42362458053691276,-43.89709060402684
Site_2069,-0.5113586239961645,-34.90653721682848
Site_2070,-0.3988386046511628,-37.44086139534885
Site_2071,-0.39866442810054487,-59.47848353028232
Site_2072,-0.3848261920252811,-55.29754252253926
Site_2073,-0.4844347230675594,-18.75209981740717
Site_2074,-0.4372182940795697,-28.71084847881295
Site_2075,-0.4679293407914201,-35.927262389053254
Site_2076,-0.47730313767541604,-32.562522262110136
Site_2077,-0.5628762646611156,-22.068726833199037
Site_2078,-0.4378466706415963,2.774880858584808
Site_2079,-0.35066666666666735,-9.985999999999862
Site_2080,-0.4096875000000001,-45.907499999999985
Site_2081,-0.28808790728690015,-47.27301202602957
Site_2082,-0.3676393188854489,-12.11990712074305
Site_2083,-0.34642523006973136,-46.192150304938025
Site_2084,-0.43976585343567254,13.659424342105268
Site_2085,-0.39588007789625634,-4.659903174408626
Site_2086,-0.3992307692307693,-29.87615384615384
Site_2087,-0.44513899613899605,-21.78997683397685
Site_2088,-0.5220141386890487,-40.94494604316547
Site_2089,-0.44097920121115997,-9.218492538389441
Site_2090,-0.3911684611684612,-21.607612387612377
Site_2091,-0.3651329116053703,-32.291291093240005
Site_2092,-0.35559835390946504,-37.71075555555555
Site_2093,-0.4052368486661678,-44.638840688107734
Site_2094,-0.4225630430175885,1.4236172917991183
Site_2095,-0.43568524251805985,-15.701987616099075
Site_2096,-0.4078260869565217,-31.799565217391304
Site_2097,-0.38834951456310673,9.483495145631053
Site_2098,-0.3792237194509542,-32.397676598593904
Site_2099,-0.48364150047483384,-17.2134358974359
Site_2100,-0.4236942991160022,-10.282031390943516
Site_2101,-0.37824375902620183,-12.039348050340394
Site_2102,-0.3833772748990141,-29.230508621812973
Site_2103,-0.4207606992163955,-37.58568896925857
Site_2104,-0.42399494290792383,-16.59709233188846
Site_2105,-0.5095745282663079,-18.16190189447748
Site_2106,-0.3955533683289588,-25.560472440944892
Site_2107,-0.3995201609782525,-73.43364522869746
Site_2108,-0.3733333333333334,-43.40999999999998
Site_2109,-0.4526854497354498,-33.10994285714284
Site_2110,-0.393195222751471,-9.099831885682264
Site_2111,-0.45606217616580313,-38.75056994818651
Site_2112,-0.40829831376357373,-40.59756422706806
Site_2113,-0.3847142857142857,-22.84171428571429
Site_2114,-0.4102051987424208,-9.315677071637111
Site_2115,-0.431957856957857,-38.16710289710289
Site_2116,-0.4616185921669439,-53.580384091940104
Site_2117,-0.5108016220049044,-56.63684964694065
Site_2118,-0.3843462897526501,-17.20120141342757
Site_2119,-0.35900425447531137,-48.59508103333275
Site_2120,-0.4272703089544423,-15.699613265840455
Site_2121,-0.42590546577322297,-70.84441939298384
Site_2122,-0.4346610169491525,-2.1432203389830704
Site_2123,-0.42018978680495533,-34.18900605012965
Site_2124,-0.47339326115061414,-4.6270555914673395
Site_2125,-0.3567540125311132,-42.211133293279545
Site_2126,-0.4052875428711416,-70.41789073983342
Site_2127,-0.5108496575342465,-48.73647397260277
Site_2128,-0.4547887323943661,-57.075633802816924
Site_2129,-0.5746315789473684,-27.739578947368443
Site_2130,-0.4597696728558798,-48.309750663129975
Site_2131,-0.44470135135135136,-9.644508108108113
Site_2132,-0.42801836094939544,-48.948034034930586
Site_2133,-0.3296900813216367,-35.25694243452648
Site_2134,-0.4771531942633637,-20.504910039113426
Site_2135,-0.4768749999999998,-6.79500000000003
Site_2136,-0.4478185559296671,-31.511191919191916
Site_2137,-0.4953874802446231,-48.496304267161406
Site_2138,-0.36785986913849533,-30.172268266085
Site_2139,-0.39448507130124777,-39.041224598930484
Site_2140,-0.493485054749926,-42.32722817401597
Site_2141,-0.4405516112673459,-66.04085196625329
Site_2142,-0.352520803245994,-40.34550649886529
Site_2143,-0.452623975409836,-20.473221311475413
Site_2144,-0.44419482541329974,-35.06391771072725
Site_2145,-0.4432026860955056,-45.308219803370775
Site_2146,-0.3713888888888889,-41.42
Site_2147,-0.4926527905591945,-47.736997239214006
Site_2148,-0.4716666666666667,-35.30000000000001
Site_2149,-0.3993069306930693,-10.159702970297033
Site_2150,-0.4237426954906266,-30.671577774024655
Site_2151,-0.4944772996939986,-15.272903266096293
Site_2152,-0.35705314175325487,-7.776521381296959
Site_2153,-0.40737864077669905,-23.03621359223301
Site_2154,-0.43456782650802434,-24.413349474266738
Site_2155,-0.31791666666666674,-32.47999999999999
Site_2156,-0.4215277638278311,-40.980003013188494
Site_2157,-0.4937452721057488,-54.09102122515827
Site_2158,-0.4392121083412291,-30.870184598294514
Site_2159,-0.42727788718638426,-33.897976367740995
Site_2160,-0.4272559232026143,-11.032720588235307
Site_2161,-0.32883989831462657,-29.58058196404066
Site_2162,-0.33586206896551724,-6.933793103448281
Site_2163,-0.3640551394768262,-35.154089873005546
Site_2164,-0.4686215693173822,-9.517741027445439
Site_2165,-0.33875,-52.16
Site_2166,-0.3780102067050597,-6.969795351707106
Site_2167,-0.4686234020153406,-32.967345164686435
Site_2168,-0.4041826982365273,-38.3165371809101
Site_2169,-0.41030722038697504,-48.4936403964134
Site_2170,-0.4227231182795699,-30.2918064516129
Site_2171,-0.44821052631578945,-38.90652631578948
Site_2172,-0.37408450704225354,-28.14774647887323
Site_2173,-0.46567130885633323,-27.744997287032035
Site_2174,-0.4715610665137615,-18.78280963302751
Site_2175,-0.3811662929745889,-28.8480807174888
Site_2176,-0.4394926454683107,-26.099588578844887
Site_2177,-0.4901466477443771,-6.198324087214544
Site_2178,-0.4448148148148145,-30.810000000000073
Site_2179,-0.4249345813548321,-35.794130427356265
Site_2180,-0.30719472475337,-68.05593945327207
Site_2181,-0.45356144869843507,-34.22072708113802
Site_2182,-0.37943063702788915,-44.53298240197594
Site_2183,-0.3968041237113401,-20.120309278350533
Site_2184,-0.348805170590527,-16.99808315244617
Site_2185,-0.45008810743673344,-15.120968793665583
Site_2186,-0.448083906574948,-52.87387617981122
Site_2187,-0.45530450366214736,-48.20422720897618
Site_2188,-0.4697532481652623,-30.243298396303345
Site_2189,-0.37358732462506045,-38.95513788098695
Site_2190,-0.38094117647058834,-50.676705882352934
Site_2191,-0.32677537725187794,-17.36651851359437
Site_2192,-0.40000000000000085,-11.59999999999981
Site_2193,-0.4948160535117057,-54.11973244147157
Site_2194,-0.37346628787878783,-18.521281818181834
Site_2195,-0.4474423914197728,-27.192443453329076
Site_2196,-0.5224360790295635,-1.733806929614289
Site_2197,-0.3625178141432011,-38.08615214506857
Site_2198,-0.43500000000000005,-2.609999999999985
Site_2199,-0.3464864864864866,-55.68891891891889
Site_2200,-0.4512800307514895,-17.283513357678274
Site_2201,-0.4506182671145603,-54.69645430325497
Site_2202,-0.42676350048216005,-17.779083895853418
Site_2203,-0.4579634921075263,-17.53988570477432
Site_2204,-0.34597202660406884,-71.66004225352111
Site_2205,-0.4477179168393423,-36.76292996270206
Site_2206,-0.46019577158916714,-19.917713336739894
Site_2207,-0.35446280991735535,-37.69603305785125
Site_2208,-0.3509876543209876,-60.786666666666676
Site_2209,-0.5287500000000003,-9.379999999999939
Site_2210,-0.39264430284857577,-21.04883058470763
Site_2211,-0.382511268772866,-18.007565945060932
Site_2212,-0.5253753612716763,-53.868921965317924
Site_2213,-0.40066666666666667,-26.756
Site_2214,-0.39112676056338025,-48.916619718309875
Site_2215,-0.4497577760212521,-25.17232037940954
Site_2216,-0.47175962962962975,-33.529919999999976
Site_2217,-0.3697359113269817,-40.677043153371955
Site_2218,-0.40855950792945017,-60.49114628723878
Site_2219,-0.46652164874551977,-18.981323870967728
Site_2220,-0.48218938094495556,-34.967093715889604
Site_2221,-0.4324110309017224,-40.769217325227956
Site_2222,-0.440477329687856,-26.09689678742309
Site_2223,-0.3890797005278248,-32.20878468598984
Site_2224,-0.5001941747572816,-28.548058252427182
Site_2225,-0.4486132478632479,-42.39953846153847
Site_2226,-0.43490616352201256,-43.96026867924529
Site_2227,-0.4269777337951509,-26.302809500247406
Site_2228,-0.43241758241758244,-33.50780219780219
Site_2229,-0.3619966216216216,-23.418729729729733
Site_2230,-0.4010291753357291,-15.767698127482504
Site_2231,-0.34163934426229514,-21.855901639344253
Site_2232,-0.39457621143695565,-65.19153832961757
Site_2233,-0.5310141588192079,-6.220941695051096
Site_2234,-0.44100784380113994,-5.322305738953773
Site_2235,-0.4373118070690799,-37.42064967307874
Site_2236,-0.4668379210658623,6.646990950226254
Site_2237,-0.4535902385902386,-36.42450846450846
Site_2238,-0.4733479520939695,-27.5868423477026
Site_2239,-0.3570441280509373,-24.66846834099755
Site_2240,-0.4735975029500209,-50.9729393627955
Site_2241,-0.4254891161470109,-23.11435091224564
Site_2242,-0.3911645348538552,-50.528460471567286
Site_2243,-0.46071301474326387,-47.68598881545499
Site_2244,-0.4304928152195912,-26.6435519125683
Site_2245,-0.4155360369017875,-52.9342160292139
Site_2246,-0.4476974057117942,-46.90736036625246
Site_2247,-0.5197415179037477,-31.935832132790495
Site_2248,-0.49178824833702883,-11.683738359201769
Site_2249,-0.3840239138719512,-21.660834603658543
Site_2250,-0.4435205633802817,-42.369558309859144
Site_2251,-0.43474358300021043,-53.80538607195456
Site_2252,-0.36513768265784396,8.5897394540943
Site_2253,-0.41182947145237014,-22.874834166288053
Site_2254,-0.45876833853911214,-30.486038875551785
Site_2255,-0.4200929579493088,-43.36992108294932
Site_2256,-0.3936782352941176,-33.655501176470594
Site_2257,-0.47145663216099787,-32.725367453224464
Site_2258,-0.37296296296296283,-48.390000000000015
Site_2259,-0.4603413327120224,-18.966272134203166
Site_2260,-0.4391176470588235,-22.890588235294118
Site_2261,-0.48479473661466677,-49.12433689123198
Site_2262,-0.42585218076497144,-69.19592895476617
Site_2263,-0.381620742381103,-39.14991964568175
Site_2264,-0.4182478070175438,-16.14847368421053
Site_2265,-0.4524999999999999,-6.050000000000026
Site_2266,-0.4763461320880862,12.480764531026622
Site_2267,-0.3939448039588887,-16.187922344880036
Site_2268,-0.3635867913307784,-32.065253072551855
Site_2269,-0.47784615384615386,-37.585230769230776
Site_2270,-0.2707613334972687,-76.59555196458997
Site_2271,-0.38756315817466225,-21.256357834272947
Site_2272,-0.4575746591922538,-42.48387361447317
Site_2273,-0.49523179528230477,-46.899932219022176
Site_2274,-0.4088742359723067,-7.7731650299817545
Site_2275,-0.39804708319041715,1.3281699691301014
Site_2276,-0.44744810061159435,-44.81121026789563
Site_2277,-0.36564488029672926,-41.57070585590648
Site_2278,-0.42000000000000026,-66.69999999999993
Site_2279,-0.4334494051320317,-56.044928491481144
Site_2280,-0.36448799692721334,-24.880592663721913
Site_2281,-0.46081681711145994,-19.743567503924652
Site_2282,-0.2871428571428572,-54.74714285714284
Site_2283,-0.4065975801832762,-29.334922680412348
Site_2284,-0.4182460946887767,-39.78884354722422
Site_2285,-0.43039344685242514,-14.40501547987617
Site_2286,-0.34000000000000025,-56.789999999999935
Site_2287,-0.4528860916751638,-46.49660419816462
Site_2288,-0.42983193277310916,-11.486302521008426
Site_2289,-0.38764903276746937,-9.327808922226623
Site_2290,-0.4786935119748724,-39.452201413427545
Site_2291,-0.39415806096738704,-52.50185883104439
