site,slope,intercept,trend,h,p,z,Tau,s
Site_2753,-0.49949590976974345,-42.46888348973543,decreasing,True,0.0,-30.514937934738075,-0.9815990933196476,-91807.0
Site_2754,-0.44318965517241377,-54.47103448275861,decreasing,True,0.0,-30.4547779308252,-0.9796638439825507,-91626.0
Site_2755,-0.5046609241550477,-15.493240382509697,decreasing,True,0.0,-30.513945836479696,-0.9815670173637842,-91804.0
Site_2756,-0.36816134212305607,-32.897150101419896,decreasing,True,0.0,-30.170921119333524,-0.9705328885467454,-90772.0
Site_2757,-0.3611661554192228,-19.108110429447876,decreasing,True,0.0,-30.04262049961949,-0.9664057822256437,-90386.0
Site_2758,-0.47469810890863523,-34.295208475734796,decreasing,True,0.0,-30.543857117569658,-0.9825292960396886,-91894.0
Site_2759,-0.4611111111111104,-22.900000000000148,decreasing,True,0.0,-30.499648224425048,-0.9811072619964075,-91761.0
Site_2760,-0.4278955884857776,-38.69455288707205,decreasing,True,0.0,-30.279946752910732,-0.974039859721153,-91100.0
Site_2761,-0.3733045634920635,-11.576214285714286,decreasing,True,0.0,-30.06423382998314,-0.9671007612693525,-90451.0
Site_2762,-0.4311644342180952,-14.368482208891436,decreasing,True,0.0,-30.37135096721907,-0.9769801556753058,-91375.0
Site_2763,-0.40240144659262306,-2.4212875359934287,decreasing,True,0.0,-30.141016456991107,-0.9695706098708409,-90682.0
Site_2764,-0.43119449920210273,-41.81198817234579,decreasing,True,0.0,-30.2629900995799,-0.9734945684714738,-91049.0
Site_2765,-0.4444303797468354,-56.51303797468354,decreasing,True,0.0,-30.452790349511623,-0.9795996920708238,-91620.0
Site_2766,-0.3797053397004558,-43.19364662470154,decreasing,True,0.0,-30.13436542504364,-0.9693567701650843,-90662.0
Site_2767,-0.4341311896135266,-46.157663043478266,decreasing,True,0.0,-30.22610037288492,-0.9723077581045249,-90938.0
Site_2768,-0.40221537936784657,-42.22147805654514,decreasing,True,0.0,-30.30320701145733,-0.974788298691301,-91170.0
Site_2769,-0.48519109055501464,-16.87872444011684,decreasing,True,0.0,-30.463416575887376,-0.9799418356000342,-91652.0
Site_2770,-0.43479999999999996,-55.69320000000002,decreasing,True,0.0,-30.46076422657766,-0.9798562997177316,-91644.0
Site_2771,-0.4916602004284195,-28.021396707461378,decreasing,True,0.0,-30.441479166650065,-0.9792361645710376,-91586.0
Site_2772,-0.31385806786841997,-39.77665734042128,decreasing,True,0.0,-29.25520522316593,-0.9410764690787785,-88017.0
Site_2773,-0.41627606917262094,-23.98436905871388,decreasing,True,0.0,-30.289921651192927,-0.9743606192797879,-91130.0
Site_2774,-0.4388496294615851,-50.698480036297624,decreasing,True,0.0,-30.242054855855528,-0.9728209733983406,-90986.0
Site_2775,-0.47588147497805083,-59.029601404741015,decreasing,True,0.0,-30.360377229469712,-0.9766273201608074,-91342.0
Site_2776,-0.512464026915114,-53.657770186335384,decreasing,True,0.0,-30.504635684600082,-0.9812676417757249,-91776.0
Site_2777,-0.40210369250358113,-33.075602419226485,decreasing,True,0.0,-30.226103712259885,-0.9723077581045249,-90938.0
Site_2778,-0.33528263846622036,-42.05895009129641,decreasing,True,0.0,-29.952883161202806,-0.96351894619793,-90116.0
Site_2779,-0.47266111726429466,-10.215198670912358,decreasing,True,0.0,-30.05360193333096,-0.9667586177401419,-90419.0
Site_2780,-0.3965392729633236,-43.93751703992211,decreasing,True,0.0,-29.968840956889416,-0.9640321614917458,-90164.0
Site_2781,-0.43030360640626797,-2.794421016246119,decreasing,True,0.0,-30.270980717072877,-0.9737511761183817,-91073.0
Site_2782,-0.36908594704077685,-51.98743543919221,decreasing,True,0.0,-30.02767257293415,-0.9659246428876914,-90341.0
Site_2783,-0.4215166852057842,-45.522395995550596,decreasing,True,0.0,-30.425862114357468,-0.9787336412625096,-91539.0
Site_2784,-0.3552733499377335,-16.520956413449568,decreasing,True,0.0,-30.05625658717585,-0.9668441536224446,-90427.0
Site_2785,-0.3812786326280818,-12.213815352334322,decreasing,True,0.0,-30.059914483970232,-0.9669617654606107,-90438.0
Site_2786,-0.42635818133756276,-10.646632831086436,decreasing,True,0.0,-30.186882270623954,-0.9710461038405611,-90820.0
Site_2787,-0.31851326233296495,-13.411135336079568,decreasing,True,0.0,-29.516797172838647,-0.9494910615002994,-88804.0
Site_2788,-0.45564359351988215,-76.40098379970544,decreasing,True,0.0,-30.3404408341743,-0.9759858010435377,-91282.0
Site_2789,-0.32517241379310347,-25.632758620689657,decreasing,True,0.0,-30.165609624312943,-0.9703618167821401,-90756.0
Site_2790,-0.2927243958573072,-56.56153049482165,decreasing,True,0.0,-29.109951335065904,-0.9364040715079976,-87580.0
Site_2791,-0.37724032155701287,-31.28609054368522,decreasing,True,0.0,-30.25569100000303,-0.9732593447951415,-91027.0
Site_2792,-0.4167234135033324,-35.1777426832802,decreasing,True,0.0,-30.29656600600512,-0.9745744589855444,-91150.0
Site_2793,-0.3913147693500452,-20.83600982039023,decreasing,True,0.0,-30.26365486959351,-0.9735159524420495,-91051.0
Site_2794,-0.5044640223669656,-47.15577116873543,decreasing,True,0.0,-30.453461848697607,-0.9796210760413994,-91622.0
Site_2795,-0.5188973130774899,-56.61818037526217,decreasing,True,0.0,-30.51527200540539,-0.9816097853049354,-91808.0
Site_2796,-0.34304423047991583,-59.872446216338176,decreasing,True,0.0,-29.99642395212044,-0.9649195962706355,-90247.0
Site_2797,-0.4172530433974538,-9.563342626149975,decreasing,True,0.0,-30.2363992990355,-0.9726392096484475,-90969.0
Site_2798,-0.4827669811320755,4.287667924528307,decreasing,True,0.0,-30.438162042369292,-0.9791292447181593,-91576.0
Site_2799,-0.49708012820512826,-13.410692307692301,decreasing,True,0.0,-30.418542922130495,-0.9784984175861774,-91517.0
Site_2800,-0.4786552812858782,-48.32045924225032,decreasing,True,0.0,-30.261657216251244,-0.9734518005303224,-91045.0
Site_2801,-0.39974869082392567,-31.344282782032053,decreasing,True,0.0,-30.282278466715802,-0.9741147036181679,-91107.0
Site_2802,-0.33829893617021267,-47.80742978723406,decreasing,True,0.0,-30.033654399221856,-0.9661170986228723,-90359.0
Site_2803,-0.47899646902313786,-26.46676269100223,decreasing,True,0.0,-30.527910506037106,-0.9820160807458729,-91846.0
Site_2804,-0.36421875000000004,-10.758749999999992,decreasing,True,0.0,-29.95920675279948,-0.9637220939183988,-90135.0
Site_2805,-0.3912915026346072,-9.251035430924844,decreasing,True,0.0,-30.300888685628212,-0.9747134547942862,-91163.0
Site_2806,-0.3709874632409843,-30.776707939947386,decreasing,True,0.0,-29.990103665643275,-0.9647164485501668,-90228.0
Site_2807,-0.34959842190897183,-55.09674086766209,decreasing,True,0.0,-30.026341926648502,-0.9658818749465401,-90337.0
Site_2808,-0.4360918750994365,-68.99415497852172,decreasing,True,0.0,-30.347091888153773,-0.9761996407492943,-91302.0
Site_2809,-0.34365853658536594,-70.36975609756095,decreasing,True,0.0,-29.87011762162595,-0.9608566418612609,-89867.0
Site_2810,-0.49865081126897004,-29.11142476590247,decreasing,True,0.0,-30.42886534596566,-0.9788298691301001,-91548.0
Site_2811,-0.4292503602305475,-64.72192219020174,decreasing,True,0.0,-30.360053229912474,-0.9766166281755196,-91341.0
Site_2812,-0.411863565891473,-65.72746976744183,decreasing,True,0.0,-30.338780584776558,-0.9759323411170986,-91277.0
Site_2813,-0.26569046522339945,-31.87085951174572,decreasing,True,0.0,-29.84386414600479,-0.9600119750235223,-89788.0
Site_2814,-0.4786779234349767,-9.365568538045025,decreasing,True,0.0,-30.47538243547136,-0.980326747070396,-91688.0
Site_2815,-0.30910265309805773,-37.72382693081953,decreasing,True,0.0,-30.041300916391673,-0.9663630142844923,-90382.0
Site_2816,-0.3365612499999997,-39.40277000000006,decreasing,True,0.0,-30.01802069137232,-0.9656145753143444,-90312.0
Site_2817,-0.46930267558528427,-6.990622073578592,decreasing,True,0.0,-30.15928264546563,-0.9701586690616714,-90737.0
Site_2818,-0.36433333333333323,-17.554000000000016,decreasing,True,0.0,-30.24306036416272,-0.9728530493542041,-90989.0
Site_2819,-0.5428160919540229,-39.79172413793104,decreasing,True,0.0,-30.67581566708963,-0.9867740141989565,-92291.0
Site_2820,-0.4077549581034991,-23.61492904964419,decreasing,True,0.0,-30.09114871329371,-0.9679668120776665,-90532.0
Site_2821,-0.4063342803030307,-42.65179545454535,decreasing,True,0.0,-30.34077489525805,-0.9759964930288256,-91283.0
Site_2822,-0.495,-26.92,decreasing,True,0.0,-30.540533267317997,-0.9824223761868104,-91884.0
Site_2823,-0.4751945790430042,-18.167970926711092,decreasing,True,0.0,-30.50497312490089,-0.9812783337610127,-91777.0
Site_2824,-0.2626758208111546,-24.532022704790606,decreasing,True,0.0,-29.372869541573955,-0.9448614318706697,-88371.0
Site_2825,-0.39124639682193635,-46.53077828646174,decreasing,True,0.0,-30.008720542410337,-0.9653151997262852,-90284.0
Site_2826,-0.3325231501328989,-37.50499957129384,decreasing,True,0.0,-30.033647762995827,-0.9661170986228723,-90359.0
Site_2827,-0.40576805096743745,-4.924100991033498,decreasing,True,0.0,-30.180565286578197,-0.9708429561200924,-90801.0
Site_2828,-0.42095238095238086,-60.50428571428574,decreasing,True,0.0,-29.99974448855609,-0.9650265161235139,-90257.0
Site_2829,-0.4118979136080726,-16.18005066065632,decreasing,True,0.0,-29.863807254124676,-0.960653494140792,-89848.0
Site_2830,-0.5,-12.069999999999993,decreasing,True,0.0,-30.45743364609538,-0.9797493798648533,-91634.0
Site_2831,-0.44135494651430907,-52.19733155290925,decreasing,True,0.0,-30.33345907225701,-0.9757612693524934,-91261.0
Site_2832,-0.43682089455418244,-59.746686776296585,decreasing,True,0.0,-30.384980432467255,-0.9774185270721067,-91416.0
Site_2833,-0.4547572815533981,-21.002427184466015,decreasing,True,0.0,-30.469733573812597,-0.9801449833205029,-91671.0
Site_2834,-0.347309163928441,-21.981220591456733,decreasing,True,0.0,-29.985453588078197,-0.9645667607561372,-90214.0
Site_2835,-0.4136553552492047,-20.11044326617177,decreasing,True,0.0,-29.783366760911917,-0.9580660337011376,-89606.0
Site_2836,-0.34313265657543013,-11.13334617970709,decreasing,True,0.0,-30.071550732291342,-0.9673359849456847,-90473.0
Site_2837,-0.34797046965239187,-46.818378555083356,decreasing,True,0.0,-29.905016403101367,-0.9619793003164827,-89972.0
Site_2838,-0.4611058800070897,-38.67112991846864,decreasing,True,0.0,-30.39328502224745,-0.9776858267043025,-91441.0
Site_2839,-0.5229692474547808,-12.648642549767345,decreasing,True,0.0,-30.44081775976823,-0.9792147806004619,-91584.0
Site_2840,-0.4726297826477456,-51.72196694808696,decreasing,True,0.0,-30.373007859030587,-0.977033615601745,-91380.0
Site_2841,-0.3951915634961821,-55.10862228482466,decreasing,True,0.0,-30.138684766466866,-0.969495765973826,-90675.0
Site_2842,-0.38179947089947086,-12.351314285714281,decreasing,True,0.0,-30.153971148752532,-0.9699875972970661,-90721.0
Site_2843,-0.41854811567246797,-26.103607014746927,decreasing,True,0.0,-30.26399672802204,-0.9735266444273373,-91052.0
Site_2844,-0.45983541184276444,-22.065551041962877,decreasing,True,0.0,-30.298563663756774,-0.9746386108972714,-91156.0
Site_2845,-0.3750588561141117,-19.747287079351878,decreasing,True,0.0,-29.996420638120824,-0.9649195962706355,-90247.0
Site_2846,-0.3858333333333333,-45.34000000000002,decreasing,True,0.0,-29.980466156031536,-0.9644063809768197,-90199.0
Site_2847,-0.4079135572139302,-55.180671641791065,decreasing,True,0.0,-30.228091343662058,-0.9723719100162518,-90944.0
Site_2848,-0.3519444444444445,-33.68999999999998,decreasing,True,0.0,-29.45397150115463,-0.9474702762808999,-88615.0
Site_2849,-0.4905152073732719,-22.46871520737325,decreasing,True,0.0,-30.488350502540506,-0.9807437344966213,-91727.0
Site_2850,-0.3540154497733238,-16.762662848962066,decreasing,True,0.0,-30.196513098218905,-0.9713561714139082,-90849.0
Site_2851,-0.36944325226514063,-48.79025751072963,decreasing,True,0.0,-30.12738034527039,-0.9691322384740398,-90641.0
Site_2852,-0.4289232948354761,-24.142568315537176,decreasing,True,0.0,-30.300551279148223,-0.9747027628089984,-91162.0
Site_2853,-0.3285209184098674,-8.099481623468648,decreasing,True,0.0,-29.965179754577065,-0.9639145496535797,-90153.0
Site_2854,-0.41191423693196744,-20.48652482269503,decreasing,True,0.0,-30.34376915462609,-0.9760927208964161,-91292.0
Site_2855,-0.397920244648318,-14.689227155963309,decreasing,True,0.0,-30.28592968402471,-0.9742323154563339,-91118.0
Site_2856,-0.4481975609756098,-23.839326829268288,decreasing,True,0.0,-30.372346444584057,-0.9770122316311692,-91378.0
Site_2857,-0.42484604611075194,-27.243254040077588,decreasing,True,0.0,-29.997419450306154,-0.964951672226499,-90250.0
Site_2858,-0.4657416901753956,-36.16979492211456,decreasing,True,0.0,-30.453121052382098,-0.9796103840561116,-91621.0
Site_2859,-0.43352056338028166,-31.279558309859155,decreasing,True,0.0,-30.41123381261492,-0.9782631939098452,-91495.0
Site_2860,-0.35501353021626403,-49.30707747328697,decreasing,True,0.0,-30.280938889947368,-0.9740719356770166,-91103.0
Site_2861,-0.47741091832416427,-36.81924164198051,decreasing,True,0.0,-30.244717277782023,-0.9729065092806433,-90994.0
Site_2862,-0.3694710148307061,-27.574260796567472,decreasing,True,0.0,-30.22444011717102,-0.9722542981780857,-90933.0
Site_2863,-0.3425283018867924,-25.643886792452832,decreasing,True,0.0,-29.729851117761015,-0.9563446240697973,-89445.0
Site_2864,-0.3943835616438356,-12.60315068493152,decreasing,True,0.0,-30.116409975206317,-0.9687794029595416,-90608.0
Site_2865,-0.4260364745011087,-38.476121507760524,decreasing,True,0.0,-30.292246673541747,-0.9744354631768026,-91137.0
Site_2866,-0.4527162089789285,-26.28329886055144,decreasing,True,0.0,-30.307205676320624,-0.974916602514755,-91182.0
Site_2867,-0.38499999999999995,-31.960000000000008,decreasing,True,0.0,-30.106445076760433,-0.9684586434009067,-90578.0
Site_2868,-0.35839371453513746,-9.366957660410307,decreasing,True,0.0,-29.815279024366287,-0.9590924642887692,-89702.0
Site_2869,-0.4437118573940627,1.4217611971175472,decreasing,True,0.0,-30.29324215538624,-0.9744675391326661,-91140.0
Site_2870,-0.4302414496696463,-16.01784687135641,decreasing,True,0.0,-30.357397503151137,-0.976531092293217,-91333.0
Site_2871,-0.4794274004683841,-39.22368149882904,decreasing,True,0.0,-30.495666342653927,-0.9809789581729536,-91749.0
Site_2872,-0.511750912408759,-37.48180291970806,decreasing,True,0.0,-30.418883708779802,-0.9785091095714652,-91518.0
Site_2873,-0.3837357789269553,-41.77307175177765,decreasing,True,0.0,-30.17424830323043,-0.9706398083996236,-90782.0
Site_2874,-0.37480494115259744,-34.86213271103895,decreasing,True,0.0,-30.100455493998354,-0.9682661876657258,-90560.0
Site_2875,-0.47250823474586146,-30.968221294893922,decreasing,True,0.0,-29.96883433498381,-0.9640321614917458,-90164.0
Site_2876,-0.42234304871373834,-1.7839014778325293,decreasing,True,0.0,-29.796335814898807,-0.9584830211273629,-89645.0
Site_2877,-0.47746062505153786,-16.998504988867822,decreasing,True,0.0,-30.430849571007762,-0.9788940210418271,-91554.0
Site_2878,-0.41963760504201675,-27.078277310924378,decreasing,True,0.0,-29.626153518909653,-0.9530087246599949,-89133.0
Site_2879,-0.4157435897435897,-15.189384615384611,decreasing,True,0.0,-30.203494851799782,-0.9715807031049525,-90870.0
Site_2880,-0.42050568980948744,-17.340771001150713,decreasing,True,0.0,-30.292918137216578,-0.9744568471473783,-91139.0
Site_2881,-0.4475944243771418,-12.519604334537377,decreasing,True,0.0,-30.245054675084873,-0.9729172012659311,-90995.0
Site_2882,-0.39769341609399256,-13.228222123697606,decreasing,True,0.0,-29.965186375675884,-0.9639145496535797,-90153.0
Site_2883,-0.507643084622384,-44.02909372156505,decreasing,True,0.0,-30.18754037059182,-0.9710674878111367,-90822.0
Site_2884,-0.4812815950360435,-44.3831754722146,decreasing,True,0.0,-30.317504590167726,-0.9752480540586776,-91213.0
Site_2885,-0.4605185185185186,-21.75799999999998,decreasing,True,0.0,-30.149651808650738,-0.9698486014883243,-90708.0
Site_2886,-0.5123948863636363,-38.15270454545458,decreasing,True,0.0,-30.57210815590853,-0.9834381147891541,-91979.0
Site_2887,-0.41888482522532156,-46.98087775133055,decreasing,True,0.0,-30.420881380045103,-0.9785732614831922,-91524.0
Site_2888,-0.4756414587664588,-56.591444906444906,decreasing,True,0.0,-30.603355727600785,-0.9844431614062099,-92073.0
Site_2889,-0.4551627256226682,-33.75485126550366,decreasing,True,0.0,-29.884077794996394,-0.9613057052433496,-89909.0
Site_2890,-0.5009049671592775,-3.664527093596064,decreasing,True,0.0,-30.557486591594085,-0.9829676674364896,-91935.0
Site_2891,-0.38414763881681374,-73.78411001556822,decreasing,True,0.0,-29.89138696436635,-0.9615409289196818,-89931.0
Site_2892,-0.48522496144206667,-20.921408328513607,decreasing,True,0.0,-30.400934915437865,-0.9779317423659225,-91464.0
Site_2893,-0.457192645074224,-24.846388663967602,decreasing,True,0.0,-30.382656534259763,-0.9773436831750919,-91409.0
Site_2894,-0.48769904660479735,-22.07700593336378,decreasing,True,0.0,-30.455446065587452,-0.9796852279531263,-91628.0
Site_2895,-0.4110504764740917,-19.583097081596193,decreasing,True,0.0,-29.85814846001367,-0.960471730390899,-89831.0
Site_2896,-0.3412307692307692,-29.094153846153844,decreasing,True,0.0,-28.995283293805965,-0.9327153365836969,-87235.0
Site_2897,-0.4609537185660781,12.396003210272866,decreasing,True,0.0,-30.008717227052564,-0.9653151997262852,-90284.0
Site_2898,-0.42937250980453434,-25.50553788222058,decreasing,True,0.0,-30.33246024156415,-0.9757291933966299,-91258.0
Site_2899,-0.4378511595707857,-19.214149532710294,decreasing,True,0.0,-30.420881380045103,-0.9785732614831922,-91524.0
Site_2900,-0.45780550024888,-22.21401194624191,decreasing,True,0.0,-30.163281262405267,-0.9702869728851253,-90749.0
Site_2901,-0.3725768589644447,-39.323398463679936,decreasing,True,0.0,-30.067881761532096,-0.9672183731075186,-90462.0
Site_2902,-0.36720025805931333,-30.714744259188322,decreasing,True,0.0,-29.945570689033396,-0.9632837225215978,-90094.0
Site_2903,-0.4279125656951744,-49.30088580984233,decreasing,True,0.0,-30.191198273627535,-0.9711850996493029,-90833.0
Site_2904,-0.4516486119200155,-4.053899825276659,decreasing,True,0.0,-30.35772485739246,-0.9765417842785048,-91334.0
Site_2905,-0.4995838744588745,-40.02988311688311,decreasing,True,0.0,-30.527571937676672,-0.9820053887605851,-91845.0
Site_2906,-0.4219718309859155,-19.19408450704225,decreasing,True,0.0,-29.97481726609779,-0.9642246172269267,-90182.0
Site_2907,-0.42123711340206194,-28.53278350515461,decreasing,True,0.0,-30.138016666663244,-0.9694743820032503,-90673.0
Site_2908,-0.46584700923683964,-14.857046004842644,decreasing,True,0.0,-30.43417342162664,-0.9790009408947054,-91564.0
Site_2909,-0.41455882352941176,-23.245294117647063,decreasing,True,0.0,-30.109762274702998,-0.968565563253785,-90588.0
Site_2910,-0.36848157538877613,-24.087979716024364,decreasing,True,0.0,-30.24704230262793,-0.972981353177658,-91001.0
Site_2911,-0.39543588258904194,-31.365849360766944,decreasing,True,0.0,-30.225769657492016,-0.972297066119237,-90937.0
Site_2912,-0.43598375778341514,-46.65750831878235,decreasing,True,0.0,-30.315189617123423,-0.9751732101616628,-91206.0
Site_2913,-0.427633758178844,-26.791108233369684,decreasing,True,0.0,-30.272303568726826,-0.973793944059533,-91077.0
Site_2914,-0.47116503608418636,-29.828352205815747,decreasing,True,0.0,-30.041621685047783,-0.9663737062697801,-90383.0
Site_2915,-0.4445161290322581,-46.13451612903225,decreasing,True,0.0,-30.235744550339927,-0.9726178256778719,-90967.0
Site_2916,-0.4298691658107954,-35.878260184868196,decreasing,True,0.0,-30.273636453674566,-0.9738367120006843,-91081.0
Site_2917,-0.4389056797445255,-19.506373175182503,decreasing,True,0.0,-30.40790996254687,-0.9781562740569669,-91485.0
Site_2918,-0.40118910678971653,-42.00315293342122,decreasing,True,0.0,-30.419882544357232,-0.9785411855273287,-91521.0
Site_2919,-0.20046075961179544,-26.77047592385218,decreasing,True,0.0,-29.45864225007591,-0.9476199640749294,-88629.0
Site_2920,-0.41278334980237147,-46.788796442687755,decreasing,True,0.0,-30.33380095257491,-0.9757719613377812,-91262.0
Site_2921,-0.38425637244575495,-31.59062355171693,decreasing,True,0.0,-30.172250659434187,-0.9705756564878967,-90776.0
Site_2922,-0.41092059960803007,-22.371150484665506,decreasing,True,0.0,-30.140683516865938,-0.969559917885553,-90681.0
Site_2923,-0.48238276452948736,-29.10532286163074,decreasing,True,0.0,-30.345431638940198,-0.9761461808228552,-91297.0
Site_2924,-0.3278715769113305,-24.309739387152604,decreasing,True,0.0,-29.714888864805914,-0.955863484731845,-89400.0
Site_2925,-0.48606274606299216,-50.80044685039368,decreasing,True,0.0,-30.551500285486622,-0.9827752117013087,-91917.0
Site_2926,-0.44323169881478036,-24.06195305600744,decreasing,True,0.0,-30.32316127775338,-0.9754298178085707,-91230.0
Site_2927,-0.4570782868816577,-36.301090033561934,decreasing,True,0.0,-30.534550336865014,-0.9822299204516295,-91866.0
Site_2928,-0.4333450717323645,-48.76746450580927,decreasing,True,0.0,-30.27462524718528,-0.9738687879565477,-91084.0
Site_2929,-0.3713204847075815,-59.544775303162396,decreasing,True,0.0,-30.35672602530389,-0.9765097083226414,-91331.0
Site_2930,-0.3842372881355933,-30.11474576271185,decreasing,True,0.0,-30.09114871329371,-0.9679668120776665,-90532.0
Site_2931,-0.5049849385292382,-15.64325327768455,decreasing,True,0.0,-30.50464242489472,-0.9812676417757249,-91776.0
Site_2932,-0.3789194594594595,-24.423396756756745,decreasing,True,0.0,-30.10578695872983,-0.968437259430331,-90576.0
Site_2933,-0.40182891986062713,-52.93495331010453,decreasing,True,0.0,-30.341436313301656,-0.9760178769994012,-91285.0
Site_2934,-0.417617742987606,-22.654567514677098,decreasing,True,0.0,-29.90967309838356,-0.9621289881105124,-89986.0
Site_2935,-0.3787667992926613,-51.96637135278516,decreasing,True,0.0,-30.0808497625036,-0.9676353605337439,-90501.0
Site_2936,-0.4075475968751616,-37.09971907496508,decreasing,True,0.0,-30.265655867121854,-0.9735801043537764,-91057.0
Site_2937,-0.34743226559893226,-36.71463063063064,decreasing,True,0.0,-30.151649450171337,-0.9699127534000513,-90714.0
Site_2938,-0.49609482020547946,-36.94351883561643,decreasing,True,0.0,-30.5262457700368,-0.9819626208194338,-91841.0
Site_2939,-0.4523943903442601,-49.582811685639825,decreasing,True,0.0,-30.296903411862502,-0.9745851509708323,-91151.0
Site_2940,-0.36935690653432585,-34.27890818858562,decreasing,True,0.0,-29.92563088929633,-0.9626422034043282,-90034.0
Site_2941,-0.398647853736089,-47.64206359300478,decreasing,True,0.0,-30.43982564917215,-0.9791827046445984,-91581.0
Site_2942,-0.3986181536157467,-26.69847881899871,decreasing,True,0.0,-29.98245384138139,-0.9644705328885468,-90205.0
Site_2943,-0.3614733060246867,-66.53176589866769,decreasing,True,0.0,-30.04096355287376,-0.9663523222992045,-90381.0
Site_2944,-0.396094368403694,-32.653616424802095,decreasing,True,0.0,-30.152638277320648,-0.9699448293559149,-90717.0
Site_2945,-0.4652040404380225,-22.83592726538714,decreasing,True,0.0,-30.4109064672945,-0.9782525019245574,-91494.0
Site_2946,-0.4325359879867441,-8.362226594863287,decreasing,True,0.0,-30.429185964792733,-0.9788405611153879,-91549.0
Site_2947,-0.4770313350016321,-44.58123163964747,decreasing,True,0.0,-30.44679732646517,-0.9794072363356428,-91602.0
Site_2948,-0.40410184384903475,-20.184001728608493,decreasing,True,0.0,-29.817934811167316,-0.9591780001710718,-89710.0
Site_2949,-0.38150489174744096,-27.30494338255275,decreasing,True,0.0,-30.20715609299809,-0.9716983149431186,-90881.0
Site_2950,-0.4760530220209277,-25.922547243479613,decreasing,True,0.0,-30.42652688444452,-0.9787550252330853,-91541.0
Site_2951,-0.2945758714422769,-34.46161176846819,decreasing,True,0.0,-29.58759357224742,-0.9517684543666068,-89017.0
Site_2952,-0.41260869565217395,-41.386521739130416,decreasing,True,0.0,-30.18156077459196,-0.9708750320759558,-90804.0
Site_2953,-0.4416039800273234,-12.303540314098143,decreasing,True,0.0,-30.37367598468472,-0.9770549995723206,-91382.0
Site_2954,-0.3883333333333335,-50.21999999999997,decreasing,True,0.0,-30.14067574701146,-0.969559917885553,-90681.0
Site_2955,-0.4340785595283865,-9.879031141868523,decreasing,True,0.0,-30.31717722927891,-0.9752373620733897,-91212.0
Site_2956,-0.46522448979591835,-24.931510204081633,decreasing,True,0.0,-30.408912156923172,-0.9781883500128303,-91488.0
Site_2957,-0.42316920649580547,-18.74545139690602,decreasing,True,0.0,-30.217789077109682,-0.9720404584723291,-90913.0
Site_2958,-0.4752290209790209,-22.510531468531482,decreasing,True,0.0,-30.363711143084252,-0.9767342400136857,-91352.0
Site_2959,-0.35341305768916487,-55.4027795391404,decreasing,True,0.0,-30.082513349660545,-0.967688820460183,-90506.0
Site_2960,-0.43082852051087417,-4.451039569651186,decreasing,True,0.0,-30.088168882542067,-0.9678705842100761,-90523.0
Site_2961,-0.538671107373639,-25.887040807293985,decreasing,True,0.0,-30.25667979857859,-0.973291420751005,-91030.0
Site_2962,-0.45683035714285714,-14.064642857142857,decreasing,True,0.0,-30.41423703823356,-0.9783594217774356,-91504.0
Site_2963,-0.4014141414141414,-15.764545454545456,decreasing,True,0.0,-30.255016201984684,-0.9732379608245659,-91025.0
Site_2964,-0.43540263748597086,-68.08303030303028,decreasing,True,0.0,-30.42885189886226,-0.9788298691301001,-91548.0
Site_2965,-0.4009390937128343,-35.94715575802779,decreasing,True,0.0,-30.18754370570594,-0.9710674878111367,-90822.0
Site_2966,-0.36776825350994335,-40.052057241852225,decreasing,True,0.0,-30.08450433652074,-0.96775297237191,-90512.0
Site_2967,-0.43978947368421056,-52.6454736842105,decreasing,True,0.0,-30.066889589133154,-0.9671862971516552,-90459.0
Site_2968,-0.43996704668838216,-15.987117915309454,decreasing,True,0.0,-30.102115756286288,-0.9683196475921649,-90565.0
Site_2969,-0.4387275659449447,-40.884845755891945,decreasing,True,0.0,-30.436164369415906,-0.9790650928064323,-91570.0
Site_2970,-0.3105534123536774,-58.730462931605686,decreasing,True,0.0,-29.90202989290153,-0.9618830724488923,-89963.0
Site_2971,-0.47562994086523497,-21.673932773109243,decreasing,True,0.0,-30.463754009319523,-0.979952527585322,-91653.0
Site_2972,-0.4028146921756194,-15.622026490066204,decreasing,True,0.0,-30.231081138926623,-0.9724681378838422,-90953.0
Site_2973,-0.4624005277044855,-4.601486015831142,decreasing,True,0.0,-30.359054397640012,-0.9765845522196561,-91338.0
Site_2974,-0.5319476233337619,-22.46931335990743,decreasing,True,0.0,-30.567461519987635,-0.9832884269951244,-91965.0
Site_2975,-0.5096524758454106,-30.83506521739129,decreasing,True,0.0,-30.547518415172718,-0.9826469078778548,-91905.0
Site_2976,-0.4698204935420639,-44.42877339491419,decreasing,True,0.0,-30.438158679566904,-0.9791292447181593,-91576.0
Site_2977,-0.41919540229885066,-66.72379310344827,decreasing,True,0.0,-30.41056904260131,-0.9782418099392696,-91493.0
Site_2978,-0.3970046975179331,-24.996985336126443,decreasing,True,0.0,-30.02800219348857,-0.9659353348729792,-90342.0
Site_2979,-0.5267391304347826,-43.224347826086955,decreasing,True,0.0,-30.521258307841226,-0.9818022410401164,-91826.0
Site_2980,-0.4743333333333334,-33.89399999999998,decreasing,True,0.0,-30.34542828638153,-0.9761461808228552,-91297.0
Site_2981,-0.36955740689528027,-29.855600110619463,decreasing,True,0.0,-30.209484457329406,-0.9717731588401335,-90888.0
