site,slope,intercept,trend,h,p,z,Tau,s
Site_2345,-0.32827270723104063,-94.45164021164018,decreasing,True,0.0,-28.145907601420333,-0.9606601731601732,-71012.0
Site_2346,-0.33755955757231987,-34.23856494611458,decreasing,True,0.0,-28.23232291414017,-0.9636093073593074,-71230.0
Site_2347,-0.39999999999999997,-56.39,decreasing,True,0.0,-28.264811108776172,-0.9647186147186148,-71312.0
Site_2348,-0.4964864864864865,-48.87459459459458,decreasing,True,0.0,-28.63422440649562,-0.9773268398268399,-72244.0
Site_2349,-0.45174470609711576,-60.915016429353784,decreasing,True,0.0,-28.62034956371595,-0.976853354978355,-72209.0
Site_2350,-0.33616701370393687,-53.66593336884411,decreasing,True,0.0,-27.757080792485368,-0.9473890692640693,-70031.0
Site_2351,-0.42601005163683764,-69.92607008572718,decreasing,True,0.0,-28.55335653098305,-0.9745670995670995,-72040.0
Site_2352,-0.37683133454190487,-57.11838376795427,decreasing,True,0.0,-28.203776136010855,-0.9626352813852814,-71158.0
Site_2353,-0.4003252247488101,-31.22755684822846,decreasing,True,0.0,-28.472113974687904,-0.9717938311688312,-71835.0
Site_2354,-0.35309335307854417,-59.82607620891952,decreasing,True,0.0,-27.63897423930042,-0.9433576839826839,-69733.0
Site_2355,-0.30022505697644974,-90.27678906052164,decreasing,True,0.0,-27.61398837679078,-0.9425054112554112,-69670.0
Site_2356,-0.40753546277666,-74.11319114688129,decreasing,True,0.0,-28.32465920817702,-0.9667613636363637,-71463.0
Site_2357,-0.39538461538461545,-46.68615384615383,decreasing,True,0.0,-28.30604141802009,-0.9661255411255412,-71416.0
Site_2358,-0.41317451314048026,-64.1904934770278,decreasing,True,0.0,-28.415029227200616,-0.9698457792207792,-71691.0
Site_2359,-0.4254945704762928,-48.435042468551785,decreasing,True,0.0,-28.604095066498157,-0.9762987012987013,-72168.0
Site_2360,-0.4263383054230897,-59.74304535876678,decreasing,True,0.0,-28.45347835629447,-0.9711580086580086,-71788.0
Site_2361,-0.48444444444444473,-79.9566666666666,decreasing,True,0.0,-28.64689742051944,-0.9777597402597402,-72276.0
Site_2362,-0.5045723684210526,-43.8121052631579,decreasing,True,0.0,-28.69882279571332,-0.9795319264069264,-72407.0
Site_2363,-0.42518038914661416,-41.76536528385009,decreasing,True,0.0,-28.553361016745338,-0.9745670995670995,-72040.0
Site_2364,-0.39551776703111863,-49.19058873002521,decreasing,True,0.0,-28.051968119169626,-0.9574540043290043,-70775.0
Site_2365,-0.3770491803278688,-42.44655737704919,decreasing,True,0.0,-28.256095633037898,-0.9644209956709957,-71290.0
Site_2366,-0.4426681749622926,-78.46771040723982,decreasing,True,0.0,-28.514531198895927,-0.973241341991342,-71942.0
Site_2367,-0.39802914948362766,-57.38840329914349,decreasing,True,0.0,-28.143929486826266,-0.9605925324675325,-71007.0
Site_2368,-0.4354637722501141,-63.58095572797808,decreasing,True,0.0,-28.643726542908038,-0.9776515151515152,-72268.0
Site_2369,-0.43594594594594605,-61.448378378378365,decreasing,True,0.0,-28.433669302030484,-0.9704816017316017,-71738.0
Site_2370,-0.485,-36.99000000000001,decreasing,True,0.0,-28.582687148888528,-0.9755681818181818,-72114.0
Site_2371,-0.3807882046269143,-59.39866471163245,decreasing,True,0.0,-28.368661823611237,-0.968262987012987,-71574.0
Site_2372,-0.47885517693315843,-60.55980602883358,decreasing,True,0.0,-28.45110019771231,-0.9710768398268398,-71782.0
Site_2373,-0.44,-48.82000000000001,decreasing,True,0.0,-28.44476291019603,-0.9708603896103896,-71766.0
Site_2374,-0.40384615384615385,-35.62153846153845,decreasing,True,0.0,-28.381345338042035,-0.9686958874458874,-71606.0
Site_2375,-0.3507692307692307,-21.052307692307707,decreasing,True,0.0,-28.290975297722596,-0.9656114718614719,-71378.0
Site_2376,-0.3715,-78.082,decreasing,True,0.0,-28.49033757638695,-0.9724161255411256,-71881.0
Site_2377,-0.3428222934472933,-40.07811965811969,decreasing,True,0.0,-28.262056570433376,-0.9646239177489178,-71305.0
Site_2378,-0.44298250572956455,-66.07735889992361,decreasing,True,0.0,-28.310788841364666,-0.9662878787878788,-71428.0
Site_2379,-0.40210733549083066,-40.43539158576051,decreasing,True,0.0,-28.180787266105032,-0.9618506493506493,-71100.0
Site_2380,-0.36787082874954163,-76.588800880088,decreasing,True,0.0,-28.224382412879393,-0.9633387445887446,-71210.0
Site_2381,-0.5375706214689265,-60.356440677966106,decreasing,True,0.0,-28.715873031154352,-0.9801136363636364,-72450.0
Site_2382,-0.3761713369490358,-62.40510330578512,decreasing,True,0.0,-28.321089745947777,-0.9666396103896104,-71454.0
Site_2383,-0.4829268292682927,-31.378048780487788,decreasing,True,0.0,-28.593789712642117,-0.9759469696969697,-72142.0
Site_2384,-0.36696456200227523,-28.452804095563152,decreasing,True,0.0,-28.089225939883477,-0.9587256493506493,-70869.0
Site_2385,-0.38865696131825167,-62.94786342689568,decreasing,True,0.0,-28.311984592420817,-0.9663284632034632,-71431.0
Site_2386,-0.4261694577352473,-48.57546411483253,decreasing,True,0.0,-28.410675965163257,-0.9696969696969697,-71680.0
Site_2387,-0.4259593898165327,-89.73579715522573,decreasing,True,0.0,-28.58585802649993,-0.9756764069264069,-72122.0
Site_2388,-0.4088657804459692,-34.977770154373914,decreasing,True,0.0,-28.044045329023415,-0.9571834415584416,-70755.0
Site_2389,-0.3748566289825283,-35.687527235354565,decreasing,True,0.0,-27.675829195732728,-0.9446158008658009,-69826.0
Site_2390,-0.46097608612804875,-45.21259146341464,decreasing,True,0.0,-28.5026224892006,-0.9728354978354978,-71912.0
Site_2391,-0.38569382989183876,-52.316784660766956,decreasing,True,0.0,-28.605680505552932,-0.9763528138528138,-72172.0
Site_2392,-0.3525586906205224,-71.2187314008597,decreasing,True,0.0,-28.17682809445677,-0.9617153679653679,-71090.0
Site_2393,-0.40738772354443986,-88.81155707946755,decreasing,True,0.0,-28.414240971642585,-0.969818722943723,-71689.0
Site_2394,-0.387976988924679,-66.14841812646162,decreasing,True,0.0,-28.512144080609648,-0.9731601731601731,-71936.0
Site_2395,-0.4180821917808219,-34.248219178082195,decreasing,True,0.0,-28.404728336566706,-0.9694940476190477,-71665.0
Site_2396,-0.541979965331022,-38.399846656443785,decreasing,True,0.0,-28.6857451778191,-0.9790854978354978,-72374.0
Site_2397,-0.4345815826330533,-46.47033613445376,decreasing,True,0.0,-28.47567450306133,-0.9719155844155845,-71844.0
Site_2398,-0.3454285714285711,-75.33771428571436,decreasing,True,0.0,-28.19822709844738,-0.9624458874458874,-71144.0
Site_2399,-0.4065631032818532,-55.87988416988418,decreasing,True,0.0,-28.371045925398104,-0.9683441558441559,-71580.0
Site_2400,-0.5106467233281146,-23.06582912100201,decreasing,True,0.0,-28.425737638549833,-0.970211038961039,-71718.0
Site_2401,-0.5181081081081081,-59.88324324324324,decreasing,True,0.0,-28.61717718659461,-0.9767451298701298,-72201.0
Site_2402,-0.401411350866996,-60.61902063353676,decreasing,True,0.0,-28.126102866051415,-0.9599837662337662,-70962.0
Site_2403,-0.43572566595926654,-37.52067213582083,decreasing,True,0.0,-28.439613955704562,-0.9706845238095239,-71753.0
Site_2404,-0.41034398242055403,-86.29395537525363,decreasing,True,0.0,-28.357169616129845,-0.967870670995671,-71545.0
Site_2405,-0.44556391934913336,-41.2617274849664,decreasing,True,0.0,-28.597753310279053,-0.9760822510822511,-72152.0
Site_2406,-0.40635225745854914,-73.11036656795856,decreasing,True,0.0,-28.465763272968253,-0.971577380952381,-71819.0
Site_2407,-0.5436506519571025,-26.34907482423631,decreasing,True,0.0,-28.701608586474674,-0.9796266233766234,-72414.0
Site_2408,-0.4010133713674452,-61.745432697450525,decreasing,True,0.0,-28.47646722258872,-0.9719426406926407,-71846.0
Site_2409,-0.391677076463514,-78.72800131900532,decreasing,True,0.0,-28.088043479493013,-0.9586850649350649,-70866.0
Site_2410,-0.42035461438829014,-43.25191403744829,decreasing,True,0.0,-28.50104152793774,-0.9727813852813852,-71908.0
Site_2411,-0.47827012940330693,-21.31213515456507,decreasing,True,0.0,-28.52640855281415,-0.9736471861471861,-71972.0
Site_2412,-0.3592857142857144,-40.967142857142846,decreasing,True,0.0,-28.10469059479872,-0.9592532467532467,-70908.0
Site_2413,-0.4462254524451289,-56.18471313053527,decreasing,True,0.0,-28.612819476404113,-0.9765963203463204,-72190.0
Site_2414,-0.4002142974258075,-16.658854894244968,decreasing,True,0.0,-28.086068298583548,-0.9586174242424242,-70861.0
Site_2415,-0.4249999999999998,-66.84000000000003,decreasing,True,0.0,-28.565256297288617,-0.9749729437229437,-72070.0
Site_2416,-0.35419745092693566,-25.334089422028356,decreasing,True,0.0,-28.327847887380273,-0.9668695887445887,-71471.0
Site_2417,-0.35774555528980306,-50.0228533843578,decreasing,True,0.0,-28.2771049249963,-0.965137987012987,-71343.0
Site_2418,-0.47064899964899964,-67.72539206739208,decreasing,True,0.0,-28.484797490115,-0.9722267316017316,-71867.0
Site_2419,-0.4739354157017138,-47.344400185270956,decreasing,True,0.0,-28.5200712771289,-0.9734307359307359,-71956.0
Site_2420,-0.39358187912321774,-71.07227920834218,decreasing,True,0.0,-28.148281338250165,-0.960741341991342,-71018.0
Site_2421,-0.514,-43.402,decreasing,True,0.0,-28.66989979541619,-0.9785443722943723,-72334.0
Site_2422,-0.4737591946308725,-39.17823463087247,decreasing,True,0.0,-28.664350756980955,-0.9783549783549783,-72320.0
Site_2423,-0.4137868734772015,-43.47292029237731,decreasing,True,0.0,-28.52562031469237,-0.9736201298701299,-71970.0
Site_2424,-0.34193855510118487,-81.61779742057251,decreasing,True,0.0,-28.117763845111103,-0.9596996753246754,-70941.0
Site_2425,-0.4003988636363636,-45.213418181818184,decreasing,True,0.0,-28.322289948705333,-0.9666801948051948,-71457.0
Site_2426,-0.4727499999999999,-72.26200000000003,decreasing,True,0.0,-28.70675901008918,-0.9798024891774891,-72427.0
Site_2427,-0.4185337676438654,-48.971516612377854,decreasing,True,0.0,-28.548600214565944,-0.9744047619047619,-72028.0
Site_2428,-0.36073410534419703,-57.82905177391417,decreasing,True,0.0,-27.99885590666265,-0.9556412337662338,-70641.0
Site_2429,-0.37950332584467655,-58.96536143782211,decreasing,True,0.0,-28.110239633233952,-0.9594426406926407,-70922.0
Site_2430,-0.3946539216133595,-37.63644705023498,decreasing,True,0.0,-28.299690767981236,-0.9659090909090909,-71400.0
Site_2431,-0.38555555555555554,-84.04333333333332,decreasing,True,0.0,-28.20773973427048,-0.9627705627705627,-71168.0
Site_2432,-0.3974198685021575,-58.41538524758576,decreasing,True,0.0,-28.169689190978083,-0.9614718614718615,-71072.0
Site_2433,-0.4851565222125436,-67.21994773519164,decreasing,True,0.0,-28.66909356379926,-0.9785173160173161,-72332.0
Site_2434,-0.42859002597989376,-32.450715011860396,decreasing,True,0.0,-28.49193196754274,-0.9724702380952381,-71885.0
Site_2435,-0.46765625,-64.93,decreasing,True,0.0,-28.640958774284304,-0.9775568181818182,-72261.0
Site_2436,-0.44088425004148,-72.23022399203583,decreasing,True,0.0,-28.5493974191084,-0.9744318181818182,-72030.0
Site_2437,-0.3868759858044165,-53.549810725552035,decreasing,True,0.0,-28.224395715130175,-0.9633387445887446,-71210.0
Site_2438,-0.4462276143268309,-71.61429804924846,decreasing,True,0.0,-28.304438191832347,-0.9660714285714286,-71412.0
Site_2439,-0.4426125506658947,-52.2183902721482,decreasing,True,0.0,-27.77253228226834,-0.9479166666666666,-70070.0
Site_2440,-0.41737589307711265,-59.883828529194375,decreasing,True,0.0,-28.27908450294372,-0.9652056277056277,-71348.0
Site_2441,-0.3432598990683229,-51.694099378882,decreasing,True,0.0,-28.32624909719073,-0.9668154761904761,-71467.0
Site_2442,-0.4566282162090286,-84.94738248786652,decreasing,True,0.0,-28.451897387063354,-0.9711038961038961,-71784.0
Site_2443,-0.33020864427860697,-65.62994029850746,decreasing,True,0.0,-28.07218614384857,-0.9581439393939394,-70826.0
Site_2444,-0.4535357376041787,-77.32113837999769,decreasing,True,0.0,-28.610042710287704,-0.9765016233766234,-72183.0
Site_2445,-0.39925066844919793,-28.423871657753992,decreasing,True,0.0,-28.409883245511335,-0.9696699134199134,-71678.0
Site_2446,-0.37333333333333335,-63.26999999999998,decreasing,True,0.0,-27.76699633225357,-0.9477272727272728,-70056.0
Site_2447,-0.3764377170701364,-71.36395832253379,decreasing,True,0.0,-28.55415971745845,-0.9745941558441559,-72042.0
Site_2448,-0.3645550115207373,-50.41543778801844,decreasing,True,0.0,-28.255307352326515,-0.9643939393939394,-71288.0
Site_2449,-0.5093806441301048,-61.4689163270199,decreasing,True,0.0,-28.717453958914614,-0.9801677489177489,-72454.0
Site_2450,-0.40099844236760124,-67.94829906542056,decreasing,True,0.0,-28.274722323863063,-0.9650568181818182,-71337.0
Site_2451,-0.3902857142857142,-71.31514285714287,decreasing,True,0.0,-28.392044823132206,-0.9690611471861472,-71633.0
Site_2452,-0.43892857142857156,-70.05571428571427,decreasing,True,0.0,-28.477259942116106,-0.9719696969696969,-71848.0
Site_2453,-0.3745934690639873,-74.04805393971444,decreasing,True,0.0,-27.934654397031004,-0.9534496753246753,-70479.0
Site_2454,-0.40787450787401575,-45.51809448818898,decreasing,True,0.0,-28.443970190544107,-0.9708333333333333,-71764.0
Site_2455,-0.4914478221415608,-71.33201814882032,decreasing,True,0.0,-28.441188969549554,-0.9707386363636363,-71757.0
Site_2456,-0.44931703245446064,-32.24112976874356,decreasing,True,0.0,-28.468535554878017,-0.9716720779220779,-71826.0
Site_2457,-0.3626475712236114,-38.25166632506661,decreasing,True,0.0,-27.78284200083872,-0.9482683982683983,-70096.0
Site_2458,-0.3532594670406731,-66.10418232819077,decreasing,True,0.0,-28.49351293060822,-0.9725243506493506,-71889.0
Site_2459,-0.31527474002012745,-45.897249916135536,decreasing,True,0.0,-28.118959550775035,-0.9597402597402598,-70944.0
Site_2460,-0.45322737866975904,-43.70034329540627,decreasing,True,0.0,-28.562470560519394,-0.9748782467532467,-72063.0
Site_2461,-0.38704014500537054,-75.57829215896885,decreasing,True,0.0,-28.443965721965817,-0.9708333333333333,-71764.0
Site_2462,-0.46447761194029824,-58.020298507462726,decreasing,True,0.0,-28.553361016745338,-0.9745670995670995,-72040.0
Site_2463,-0.43356298571362095,-57.53590674298478,decreasing,True,0.0,-28.2275577255686,-0.9634469696969697,-71218.0
Site_2464,-0.33828251843589274,-52.4997564603086,decreasing,True,0.0,-28.26917328673547,-0.9648674242424242,-71323.0
Site_2465,-0.40436583970830053,-48.791758776006304,decreasing,True,0.0,-28.32545192764214,-0.9667884199134199,-71465.0
Site_2466,-0.37183679331505415,-31.977335683509608,decreasing,True,0.0,-28.011929178835977,-0.9560876623376623,-70674.0
Site_2467,-0.4122368421052631,-76.34052631578949,decreasing,True,0.0,-28.365889532985975,-0.9681682900432901,-71567.0
Site_2468,-0.4985258959098392,-27.51302798531087,decreasing,True,0.0,-28.463394057831774,-0.9714962121212121,-71813.0
Site_2469,-0.4300732610562474,-38.285933877200506,decreasing,True,0.0,-28.202987847080017,-0.9626082251082251,-71156.0
Site_2470,-0.31679147196261687,-30.546037383177563,decreasing,True,0.0,-27.895808203290322,-0.9521239177489178,-70381.0
Site_2471,-0.4395762385762385,-44.9513621933622,decreasing,True,0.0,-28.45031641733619,-0.9710497835497836,-71780.0
Site_2472,-0.3755036163293044,-58.143305664773564,decreasing,True,0.0,-28.328233121363066,-0.9668831168831169,-71472.0
Site_2473,-0.3871774469123749,-4.761930192824025,decreasing,True,0.0,-28.163343009270534,-0.9612554112554113,-71056.0
Site_2474,-0.4247346994273283,-69.17093770995297,decreasing,True,0.0,-28.43644754408078,-0.9705762987012987,-71745.0
Site_2475,-0.5062403840592284,-63.941846260628125,decreasing,True,0.0,-28.376998011123398,-0.968547077922078,-71595.0
Site_2476,-0.4390173515318716,-78.48866850588065,decreasing,True,0.0,-28.380162946397657,-0.968655303030303,-71603.0
Site_2477,-0.42157509157509165,-48.01758241758242,decreasing,True,0.0,-28.45030747818492,-0.9710497835497836,-71780.0
Site_2478,-0.4761754836162652,-29.01430714567708,decreasing,True,0.0,-28.623115838433915,-0.9769480519480519,-72216.0
Site_2479,-0.35835654088648095,-71.31554414979567,decreasing,True,0.0,-26.397570629732186,-0.9009875541125542,-66601.0
Site_2480,-0.3660847218661882,-53.491733401691874,decreasing,True,0.0,-28.571593565875258,-0.975189393939394,-72086.0
Site_2481,-0.41892456997523586,-90.61648256475473,decreasing,True,0.0,-28.526413034344298,-0.9736471861471861,-71972.0
Site_2482,-0.4034,-42.187200000000004,decreasing,True,0.0,-28.44515703563918,-0.9708739177489177,-71767.0
Site_2483,-0.4383712316968131,-47.36272351421189,decreasing,True,0.0,-28.453084231535744,-0.9711444805194805,-71787.0
Site_2484,-0.4937199692485105,-78.01576590428598,decreasing,True,0.0,-28.42931157639896,-0.9703327922077922,-71727.0
Site_2485,-0.386842105263158,-56.366315789473646,decreasing,True,0.0,-27.7871997762244,-0.9484172077922078,-70107.0
Site_2486,-0.43212247183385366,-33.5724854079001,decreasing,True,0.0,-28.451494322596105,-0.971090367965368,-71783.0
Site_2487,-0.4066170942061035,-55.91951791242815,decreasing,True,0.0,-28.281871610549754,-0.9653003246753247,-71355.0
Site_2488,-0.3465358974358975,-73.63510769230766,decreasing,True,0.0,-28.466560464559905,-0.9716044372294372,-71821.0
Site_2489,-0.4140476190476192,-54.632857142857105,decreasing,True,0.0,-28.365885076673546,-0.9681682900432901,-71567.0
Site_2490,-0.42023426111711343,-59.27502186551423,decreasing,True,0.0,-28.40235017779774,-0.9694128787878787,-71659.0
Site_2491,-0.42692168338907466,-28.901036789297677,decreasing,True,0.0,-28.35636798678179,-0.9678436147186147,-71543.0
Site_2492,-0.3307142857142857,-28.18285714285716,decreasing,True,0.0,-28.267986427816773,-0.9648268398268398,-71320.0
Site_2493,-0.46125,-37.89,decreasing,True,0.0,-28.390469791026682,-0.9690070346320346,-71629.0
Site_2494,-0.4436901578813343,-74.93148968678382,decreasing,True,0.0,-28.59458692440984,-0.9759740259740259,-72144.0
Site_2495,-0.5010196542893727,-40.41422637644047,decreasing,True,0.0,-28.526404071286123,-0.9736471861471861,-71972.0
Site_2496,-0.4401734607984608,-50.77669552669552,decreasing,True,0.0,-28.45863326866334,-0.9713338744588744,-71801.0
Site_2497,-0.4550247822353086,-74.00524181082075,decreasing,True,0.0,-28.588240675950402,-0.9757575757575757,-72128.0
Site_2498,-0.40980391685690254,-81.50764796347471,decreasing,True,0.0,-28.317524732990947,-0.9665178571428571,-71445.0
Site_2499,-0.3815569985569986,-57.46105627705627,decreasing,True,0.0,-28.116975542729215,-0.959672619047619,-70939.0
Site_2500,-0.4857288135593221,-54.85006779661016,decreasing,True,0.0,-28.50104152793774,-0.9727813852813852,-71908.0
Site_2501,-0.3758111795774648,-78.88425352112675,decreasing,True,0.0,-28.105873051266258,-0.9592938311688312,-70911.0
Site_2502,-0.40438936655553603,-40.51724162133708,decreasing,True,0.0,-28.151461061609982,-0.9608495670995671,-71026.0
Site_2503,-0.5021378846800135,-53.0295261414374,decreasing,True,0.0,-28.446752902523944,-0.9709280303030303,-71771.0
Site_2504,-0.40618979396916355,-62.491559557920596,decreasing,True,0.0,-28.418992824526214,-0.9699810606060606,-71701.0
Site_2505,-0.4732775297619047,-39.52071428571429,decreasing,True,0.0,-28.659580930965053,-0.9781926406926407,-72308.0
Site_2506,-0.4763636363636363,-75.46818181818183,decreasing,True,0.0,-28.61757129846375,-0.976758658008658,-72202.0
Site_2507,-0.42852885682574915,-65.00245948945616,decreasing,True,0.0,-28.448327913997808,-0.9709821428571429,-71775.0
Site_2508,-0.4414835978835979,-83.51514920634921,decreasing,True,0.0,-28.529969067555523,-0.9737689393939394,-71981.0
Site_2509,-0.3742347641759406,-54.786925278219414,decreasing,True,0.0,-28.146297328525183,-0.9606737012987013,-71013.0
Site_2510,-0.4412178056717806,-84.98618131101811,decreasing,True,0.0,-28.24659335154953,-0.9640963203463203,-71266.0
Site_2511,-0.3675903614457831,-56.112650602409644,decreasing,True,0.0,-28.425334580247167,-0.9701975108225108,-71717.0
Site_2512,-0.4703157894736843,-29.549368421052606,decreasing,True,0.0,-28.693278267201624,-0.9793425324675324,-72393.0
Site_2513,-0.4260211371517104,-47.93394166687159,decreasing,True,0.0,-28.568422687765704,-0.9750811688311688,-72078.0
Site_2514,-0.39611442725108525,-42.07602996779163,decreasing,True,0.0,-28.478442310417677,-0.9720102813852813,-71851.0
Site_2515,-0.4290043103448276,-50.371172413793104,decreasing,True,0.0,-28.560491005608707,-0.9748106060606061,-72058.0
Site_2516,-0.4630948573053275,-19.955787397377122,decreasing,True,0.0,-28.435245807164552,-0.9705357142857143,-71742.0
Site_2517,-0.3641391409558379,-50.31528493647913,decreasing,True,0.0,-28.36707638430739,-0.9682088744588745,-71570.0
Site_2518,-0.3835294117647059,-19.412352941176465,decreasing,True,0.0,-28.226773874833174,-0.9634199134199134,-71216.0
Site_2519,-0.437041543392505,-71.37802366863903,decreasing,True,0.0,-28.32148833031654,-0.9666531385281385,-71455.0
Site_2520,-0.3538848755349009,-87.27410389729903,decreasing,True,0.0,-27.59854118540919,-0.9419778138528139,-69631.0
Site_2521,-0.40428249678249684,-52.08776061776061,decreasing,True,0.0,-28.279484565051973,-0.9652191558441559,-71349.0
Site_2522,-0.36186616915422887,-49.76169552238805,decreasing,True,0.0,-28.217256803056333,-0.9630952380952381,-71192.0
Site_2523,-0.4466959805427547,-60.82437173579109,decreasing,True,0.0,-28.560096889317446,-0.9747970779220779,-72057.0
Site_2524,-0.5006451612903225,-29.626129032258063,decreasing,True,0.0,-28.603691966229672,-0.9762851731601732,-72167.0
Site_2525,-0.45784996482765544,-52.34280675309016,decreasing,True,0.0,-28.445954224119518,-0.970900974025974,-71769.0
Site_2526,-0.4610079428606613,-48.94647497075303,decreasing,True,0.0,-28.688916055928654,-0.979193722943723,-72382.0
Site_2527,-0.4227215189873418,-35.61746835443037,decreasing,True,0.0,-28.401947125038554,-0.9693993506493507,-71658.0
Site_2528,-0.3792274678111588,-49.29832618025752,decreasing,True,0.0,-28.415024763171093,-0.9698457792207792,-71691.0
Site_2529,-0.38310995970063333,-40.9928877374784,decreasing,True,0.0,-28.34686425984533,-0.9675189393939394,-71519.0
Site_2530,-0.46996592835086254,-66.2565417566344,decreasing,True,0.0,-28.527595391247555,-0.9736877705627706,-71975.0
Site_2531,-0.35809802968343385,-65.9651783007807,decreasing,True,0.0,-28.224382412879393,-0.9633387445887446,-71210.0
Site_2532,-0.4022091592617908,-36.445841421736176,decreasing,True,0.0,-28.477264415924953,-0.9719696969696969,-71848.0
Site_2533,-0.4272039774459006,-60.50683633038709,decreasing,True,0.0,-28.365087900898104,-0.9681412337662337,-71565.0
Site_2534,-0.394329526520411,-26.268730908081096,decreasing,True,0.0,-28.151846364781015,-0.9608630952380952,-71027.0
Site_2535,-0.5012211098093514,-47.20554691660453,decreasing,True,0.0,-28.44594528634027,-0.970900974025974,-71769.0
Site_2536,-0.45081441326530614,-34.623632653061236,decreasing,True,0.0,-28.62866487425387,-0.9771374458874459,-72230.0
Site_2537,-0.3737659798465933,-84.63693186945409,decreasing,True,0.0,-28.392443413168984,-0.9690746753246753,-71634.0
Site_2538,-0.4254847421422032,-67.166929508697,decreasing,True,0.0,-28.548998816805774,-0.9744182900432901,-72029.0
Site_2539,-0.3905366104483752,-62.266970793911966,decreasing,True,0.0,-28.289385414125196,-0.9655573593073593,-71374.0
Site_2540,-0.3824630541871922,-55.13709359605909,decreasing,True,0.0,-28.27869480704013,-0.9651920995670996,-71347.0
Site_2541,-0.45375000000000154,-52.87999999999971,decreasing,True,0.0,-28.2695674259405,-0.9648809523809524,-71324.0
Site_2542,-0.3686956521739131,-40.180434782608685,decreasing,True,0.0,-28.18236827792784,-0.9619047619047619,-71104.0
Site_2543,-0.4451111111111111,-46.57866666666666,decreasing,True,0.0,-28.677423875408493,-0.9788014069264069,-72353.0
Site_2544,-0.35140268896540416,-76.75068371864239,decreasing,True,0.0,-27.956049048821207,-0.9541801948051948,-70533.0
Site_2545,-0.42688743900433135,-43.277611711168376,decreasing,True,0.0,-28.268392409802093,-0.964840367965368,-71321.0
Site_2546,-0.4563836717721256,-61.67433501975191,decreasing,True,0.0,-28.66036914779523,-0.978219696969697,-72310.0
Site_2547,-0.48753870117421516,-42.822569374550696,decreasing,True,0.0,-28.838744577202718,-0.9843073593073594,-72760.0
Site_2548,-0.4825472370766489,-25.580930481283403,decreasing,True,0.0,-28.763427172738503,-0.981737012987013,-72570.0
Site_2549,-0.3665285236994942,-77.08652344969713,decreasing,True,0.0,-28.262437390253297,-0.9646374458874459,-71306.0
Site_2550,-0.4170588235294119,-64.36470588235291,decreasing,True,0.0,-28.615197635359888,-0.9766774891774892,-72196.0
Site_2551,-0.5122916996047431,-67.41999367588933,decreasing,True,0.0,-28.676228038424917,-0.9787608225108225,-72350.0
Site_2552,-0.4060160900878398,-69.51491070313476,decreasing,True,0.0,-28.017101661779236,-0.9562635281385281,-70687.0
Site_2553,-0.4304847149913229,-33.446934721666,decreasing,True,0.0,-28.63302708010842,-0.9772862554112555,-72241.0
Site_2554,-0.3657752549781448,-49.1511510441962,decreasing,True,0.0,-28.308012099409513,-0.9661931818181818,-71421.0
Site_2555,-0.47077779763787103,-46.64066285352877,decreasing,True,0.0,-28.45110019771231,-0.9710768398268398,-71782.0
Site_2556,-0.48303719415943175,-50.99685872138912,decreasing,True,0.0,-28.72300299560633,-0.9803571428571428,-72468.0
Site_2557,-0.4218681318681318,-83.6213186813187,decreasing,True,0.0,-28.56961401121523,-0.9751217532467532,-72081.0
Site_2558,-0.3954773686129486,-75.32834522631387,decreasing,True,0.0,-28.382532188056327,-0.9687364718614718,-71609.0
Site_2559,-0.3433681500018133,-48.95331519965184,decreasing,True,0.0,-28.25292919299713,-0.9643127705627705,-71282.0
Site_2560,-0.38426077717061324,3.858069216757741,decreasing,True,0.0,-28.002425344421923,-0.955762987012987,-70650.0
Site_2561,-0.32875000000000004,-64.66,decreasing,True,0.0,-27.568014975167067,-0.9409361471861472,-69554.0
Site_2562,-0.4032612591553686,-86.42383824216923,decreasing,True,0.0,-28.51016452096919,-0.9730925324675325,-71931.0
Site_2563,-0.5256139382439193,-66.56212385716748,decreasing,True,0.0,-28.715465393251772,-0.9801001082251082,-72449.0
Site_2564,-0.3712340912721657,-72.60305447574417,decreasing,True,0.0,-28.315151022935538,-0.9664366883116883,-71439.0
Site_2565,-0.3884407158056301,-37.30938256531901,decreasing,True,0.0,-28.341310769394198,-0.9673295454545454,-71505.0
Site_2566,-0.4508333333333333,-56.75999999999999,decreasing,True,0.0,-28.621530399628213,-0.9768939393939394,-72212.0
Site_2567,-0.41086479107312446,-67.19396011396012,decreasing,True,0.0,-28.262446270378142,-0.9646374458874459,-71306.0
Site_2568,-0.31744316645776505,-39.150912040109105,decreasing,True,0.0,-28.230728604176303,-0.9635551948051948,-71226.0
Site_2569,-0.4313684497343357,-79.50725765100756,decreasing,True,0.0,-28.469735815545324,-0.9717126623376623,-71829.0
Site_2570,-0.42056641967764113,-69.57124742189289,decreasing,True,0.0,-28.466161868732677,-0.9715909090909091,-71820.0
Site_2571,-0.4222448979591837,-37.29897959183674,decreasing,True,0.0,-28.48440336772406,-0.9722132034632035,-71866.0
Site_2572,-0.4046167832167833,-77.77357762237762,decreasing,True,0.0,-28.493521883336147,-0.9725243506493506,-71889.0
Site_2573,-0.3926436781609195,-79.31241379310345,decreasing,True,0.0,-28.47766301268726,-0.9719832251082251,-71849.0
Site_2574,-0.45510846038019953,-47.6091756070017,decreasing,True,0.0,-28.552962414131372,-0.9745535714285715,-72039.0
