site,slope,intercept
Site_1729,-0.4378260869565219,-49.7673913043478
Site_1730,-0.393641789108365,-44.180776491193924
Site_1731,-0.22791136180499597,-92.02101853344078
Site_1732,-0.47705303828591494,-59.65581664910434
Site_1733,-0.41181994362226926,-74.72057082452429
Site_1734,-0.3598869731800766,-66.2317011494253
Site_1735,-0.41208716758125796,-97.84926382439846
Site_1736,-0.40011605459279875,-55.407717518182636
Site_1737,-0.5364539617914188,-47.0208393360476
Site_1738,-0.4268085106382979,-35.822765957446805
Site_1739,-0.4179726616016939,-70.87924897247477
Site_1740,-0.3972257607926397,-43.60265392781318
Site_1741,-0.5262780070544218,-39.38462264555102
Site_1742,-0.3977424410961674,-22.48345130953585
Site_1743,-0.32420843776106933,-40.791979949874694
Site_1744,-0.4027100988700565,-10.289661016949154
Site_1745,-0.3890354010025063,-61.5252030075188
Site_1746,-0.45228405438084285,-41.57146155887817
Site_1747,-0.493150890106128,-58.35502909962341
Site_1748,-0.49266666666666653,-47.59800000000003
Site_1749,-0.4930710095672618,-28.64036616308573
Site_1750,-0.4059999999999999,-29.828000000000017
Site_1751,-0.4411927223719677,-73.04099730458219
Site_1752,-0.45517732806253086,-58.76595301199407
Site_1753,-0.5254545454545455,-20.59272727272726
Site_1754,-0.5544246532156368,-13.290466582597716
Site_1755,-0.4673193682825181,-31.88468128975653
Site_1756,-0.459960193099082,-38.837642924976265
Site_1757,-0.40083800984418605,-56.22910210991628
Site_1758,-0.36704918032786893,-61.03655737704915
Site_1759,-0.45554135460761963,-36.72605991533703
Site_1760,-0.4812044163275174,-43.16875206511665
Site_1761,-0.4026802818828681,-41.42538587848932
Site_1762,-0.36624999999999974,-71.12000000000005
Site_1763,-0.39778338250690026,-46.72559055867515
Site_1764,-0.40499999999999997,-71.17000000000002
Site_1765,-0.3999540169133193,-30.048828752642706
Site_1766,-0.43046332737030407,-19.691041144901618
Site_1767,-0.36373590678569934,-87.30270589714571
Site_1768,-0.522487673961091,-28.832366599470532
Site_1769,-0.4420500813135568,-49.216384387797106
Site_1770,-0.35772236308316435,-66.53730628803244
Site_1771,-0.4968893263342084,-50.967249343831995
Site_1772,-0.43843507837917783,-19.210464951197864
Site_1773,-0.42928571428571427,-55.207142857142856
Site_1774,-0.4712929462005622,-92.32175432949205
Site_1775,-0.45442134851261806,-29.671101085577334
Site_1776,-0.38162379022251625,-83.66823227727687
Site_1777,-0.4540202153596098,-70.38811865095492
Site_1778,-0.44726190476190475,-31.105714285714285
Site_1779,-0.4551574227047439,-68.56977484068918
Site_1780,-0.34256993006993003,-53.47657342657344
Site_1781,-0.32183409785932715,-45.897853211009185
Site_1782,-0.4726666666666667,-76.738
Site_1783,-0.3996397315137581,-43.00917154935844
Site_1784,-0.32733333333333337,-45.821999999999996
Site_1785,-0.4564705882352941,-29.20764705882354
Site_1786,-0.49921018984889576,-36.771643549012026
Site_1787,-0.40619047619047627,-44.15142857142855
Site_1788,-0.32094201680672274,-41.80913277310924
Site_1789,-0.4533333333333306,-45.45000000000053
Site_1790,-0.33408045977011497,-42.28655172413794
Site_1791,-0.42572687224669603,-36.330440528634355
Site_1792,-0.3203651301536513,-20.199895010498942
Site_1793,-0.37731707317073165,-65.16512195121953
Site_1794,-0.3670716172129875,-38.062249495106414
Site_1795,-0.37591607981220654,-37.744112676056346
Site_1796,-0.44330330086580083,-34.52576623376625
Site_1797,-0.4576109321882269,-61.73870101986043
Site_1798,-0.5068080933923955,-47.60284606866006
Site_1799,-0.4044208407871196,-52.461198568873044
Site_1800,-0.3596801162790698,-49.4414176744186
Site_1801,-0.42312226740744985,-73.60052465776963
Site_1802,-0.38462396668531296,-40.192198396419926
Site_1803,-0.3378490506329114,-61.582982278481026
Site_1804,-0.4335805184603299,-40.30254045561665
Site_1805,-0.41827915240852853,-16.920402737562526
Site_1806,-0.36319296690307323,-67.47695035460995
Site_1807,-0.4103703703703706,-32.78888888888885
Site_1808,-0.4731347317466721,-52.36813150463897
Site_1809,-0.49336642774118555,-29.993645873692373
Site_1810,-0.380786848716875,-35.708925046359994
Site_1811,-0.28635829397054735,-59.459207557654906
Site_1812,-0.4042222222222222,-35.539333333333346
Site_1813,-0.39,-43.57000000000001
Site_1814,-0.41417764869082707,-52.4478914513612
Site_1815,-0.38423310457793225,-41.557243921037
Site_1816,-0.47386397157414856,-40.838117457763474
Site_1817,-0.3895633522292018,-45.393836371993245
Site_1818,-0.3755159436253742,-60.97093882392815
Site_1819,-0.4483566536203523,-48.735522504892344
Site_1820,-0.4537173814386204,-47.67626276378488
Site_1821,-0.4506174948240166,-58.87144099378881
Site_1822,-0.353225806451613,-36.7906451612903
Site_1823,-0.3303788096194685,-59.52726855306204
Site_1824,-0.3716689128481582,-64.14956873315361
Site_1825,-0.3160489254990534,-30.37860630418175
Site_1826,-0.31104016397114825,-44.31028851753953
Site_1827,-0.352891812865497,-61.81477192982457
Site_1828,-0.4652491134751773,-24.312170212765963
Site_1829,-0.39361507936507933,-49.93590476190478
Site_1830,-0.3699307751269522,-88.75329117562518
Site_1831,-0.45355317529360584,-56.78779034362768
Site_1832,-0.45029795261610167,-36.572793097708484
Site_1833,-0.4115500556173527,-55.76238932146828
Site_1834,-0.37672413793103454,-55.648965517241365
Site_1835,-0.324926649928264,-42.34408321377332
Site_1836,-0.40714700996677744,-25.217774086378725
Site_1837,-0.36753478260869565,-66.09332173913043
Site_1838,-0.41864822369539323,-57.41954105048451
Site_1839,-0.4506588793054206,-63.63349517335925
Site_1840,-0.4958889477126219,-66.0293220391766
Site_1841,-0.44053585121135497,-39.27711656741984
Site_1842,-0.4539999999999995,-43.7320000000001
Site_1843,-0.3916882591093118,-86.20585425101213
Site_1844,-0.3901147231727648,-48.59797315082916
Site_1845,-0.3940400695698709,-39.77430664258479
Site_1846,-0.40041279713725825,-67.87074294964641
Site_1847,-0.42514980059820534,-35.77123828514458
Site_1848,-0.443041346973572,-70.47606138107417
Site_1849,-0.3814285714285715,-65.96571428571426
Site_1850,-0.32494341432225066,-25.64086445012788
Site_1851,-0.5298734177215189,-43.89430379746838
Site_1852,-0.3643076923076922,-45.80292307692309
Site_1853,-0.4166559325719374,-61.17206094618801
Site_1854,-0.4448772959951822,-57.053559168925005
Site_1855,-0.4245525421672127,-26.55591190389515
Site_1856,-0.49096632710809285,-59.21446519524616
Site_1857,-0.4520546950112168,-71.95549855784637
Site_1858,-0.4030253893748667,-67.6491252400256
Site_1859,-0.49833333333333335,-46.70999999999998
Site_1860,-0.3156358863342292,-46.207909823828004
Site_1861,-0.4401320858958142,-62.84463950800367
Site_1862,-0.34101286435433964,-38.8655300439668
Site_1863,-0.3440148750276488,-67.24914399469144
Site_1864,-0.36904761904761907,-54.322857142857146
Site_1865,-0.3487977726387536,-26.64082765335931
Site_1866,-0.42987144529367205,-66.78468250361496
Site_1867,-0.417298218618025,-47.53874202533919
Site_1868,-0.43649214181286544,-80.82350877192982
Site_1869,-0.39000000000000057,-45.22999999999989
Site_1870,-0.34669565217391296,-39.64443478260871
Site_1871,-0.412110588121118,-69.00476708074534
Site_1872,-0.4391426809210527,-72.0146052631579
Site_1873,-0.3554914862914863,-42.905634632034634
Site_1874,-0.35961717228817286,-80.75350292067083
Site_1875,-0.4145007122507123,-55.275863247863256
Site_1876,-0.3514448784722222,-65.84258333333332
Site_1877,-0.4557520460443143,-22.09560715949165
Site_1878,-0.4554873444873445,-73.03642985842987
Site_1879,-0.37593750000000004,-60.18000000000001
Site_1880,-0.4549203372362174,-22.385295250646266
Site_1881,-0.48049839061901656,-41.084309001148824
Site_1882,-0.47357016658253404,-51.104528016153466
Site_1883,-0.3994734299516908,-35.88110144927536
Site_1884,-0.4333962768326356,-45.70791484813395
Site_1885,-0.42403149995876965,-58.165952007916246
Site_1886,-0.460246432547313,-56.8226849509159
Site_1887,-0.490000000000001,-31.689999999999813
Site_1888,-0.4245062683795079,-47.40479647113449
Site_1889,-0.4708534867909868,-33.836130536130526
Site_1890,-0.48057142857142854,-57.89028571428571
Site_1891,-0.35557548940734784,-28.569506033789224
Site_1892,-0.3760617990932952,-71.22613457408733
Site_1893,-0.3485081119003771,-54.5264425151276
Site_1894,-0.4206870335820896,-48.4180895522388
Site_1895,-0.4642260781181937,-73.3185930013068
Site_1896,-0.40789701082925384,-47.80377392078327
Site_1897,-0.49110273361160034,-14.618275146572728
Site_1898,-0.3712500000000001,-88.21999999999998
Site_1899,-0.519354405707561,-22.58395410414829
Site_1900,-0.3806698564593301,-35.271387559808616
Site_1901,-0.4413272970610729,-47.82515896427401
Site_1902,-0.3861233974358975,-62.62430769230767
Site_1903,-0.3555247948398634,-83.18923939074622
Site_1904,-0.3911041650462783,-26.218000311114565
Site_1905,-0.48030785998609965,-68.06089088266887
Site_1906,-0.4507679487179487,-30.312553846153847
Site_1907,-0.41590432541487365,-37.966369520344244
Site_1908,-0.44255455059355564,-87.4395262860373
Site_1909,-0.5313741952789699,-34.47615450643778
Site_1910,-0.3683024585477417,-35.505927958833595
Site_1911,-0.3858359773002512,-39.30949235835176
Site_1912,-0.3194161255411255,-52.85210389610391
Site_1913,-0.3260588235294118,-75.04670588235294
Site_1914,-0.4666082521665772,-36.29121558401718
Site_1915,-0.3791078367641748,-45.76129534127843
Site_1916,-0.45628804419743274,-46.0226955140929
Site_1917,-0.4882102014294998,-51.78364132553605
Site_1918,-0.41163611540097134,-57.8758658430135
Site_1919,-0.426385078776645,-41.974064874884164
Site_1920,-0.3924561403508773,-91.45842105263156
Site_1921,-0.36764377143557075,-25.922395884370417
Site_1922,-0.31688901956591464,-36.77730824334439
Site_1923,-0.46278313354011236,-75.65563836029841
Site_1924,-0.3753899232784431,-81.10513473053894
Site_1925,-0.41580157637697285,-30.196097335621218
Site_1926,-0.5004129524843035,-21.29071312301373
Site_1927,-0.35909364731653903,-36.82401971522451
Site_1928,-0.37648366514202114,-36.445136292731945
Site_1929,-0.49104206885456886,-69.08992277992279
Site_1930,-0.3819655835985493,-45.72260794907854
Site_1931,-0.388294068736142,-82.64753880266073
Site_1932,-0.45969204425711285,-36.37912750263433
Site_1933,-0.516374313186813,-51.62613186813191
Site_1934,-0.4272222222222223,-41.44333333333333
Site_1935,-0.4705655047436308,-33.77142308922289
Site_1936,-0.45585822315832214,-49.77522115360216
Site_1937,-0.3763097022219326,-70.94853717338893
Site_1938,-0.41675476214221596,-54.38308566869455
Site_1939,-0.4685313725490197,-77.3319764705882
Site_1940,-0.3619490171657551,-38.025788704175014
Site_1941,-0.3704761904761905,-64.27857142857141
Site_1942,-0.3977007312449219,-60.75145960097501
Site_1943,-0.4374320632107517,-80.65304386353566
Site_1944,-0.42943078055964656,-44.739290132547865
Site_1945,-0.4306317710115177,-61.41869996578859
Site_1946,-0.46570370370370373,-30.284888888888887
Site_1947,-0.35304981397271595,-64.61443571723854
Site_1948,-0.380695851003228,-44.756396607380225
Site_1949,-0.4310016181229774,-56.15768932038834
Site_1950,-0.338556471431497,-68.19715748515257
Site_1951,-0.29918367346938773,-44.77673469387756
Site_1952,-0.36813953488372075,-56.57720930232561
Site_1953,-0.44634463184323997,-54.651830686097924
Site_1954,-0.42296310832025125,-50.02108320251175
Site_1955,-0.4209125607217211,-25.49478834142954
Site_1956,-0.3931712710529505,-33.4611159578335
Site_1957,-0.4582543426175501,-6.395166217430372
Site_1958,-0.4869523809523809,-62.30514285714287
Site_1959,-0.47953181205035966,-83.18989208633093
Site_1960,-0.4117281681190995,-68.0081917211329
Site_1961,-0.48068511198945985,-57.0584584980237
Site_1962,-0.38140935355724087,-24.07940411700976
Site_1963,-0.4488029850746268,-27.639826865671665
Site_1964,-0.4437871866172317,-80.32286016949152
Site_1965,-0.42913500080166744,-32.366079846079856
Site_1966,-0.4534955402952087,-53.99885626331992
Site_1967,-0.41000000000000225,-39.419999999999575
Site_1968,-0.43581737531104625,-51.42306394027912
Site_1969,-0.46156585288634044,-36.33935624582263
Site_1970,-0.44322184936614467,-64.5714049217002
Site_1971,-0.4647730705850041,-47.543570447679215
Site_1972,-0.44816159984173043,-32.51297283038775
Site_1973,-0.37521097422019656,-77.26949294972226
Site_1974,-0.4202702702702703,-35.8681081081081
Site_1975,-0.499478221415608,-19.880181488203263
Site_1976,-0.38611789525936957,-80.50536411020103
Site_1977,-0.40357471264367817,-67.43365517241378
Site_1978,-0.4633333333333333,-37.61
Site_1979,-0.4146293024473236,-58.02117393011386
Site_1980,-0.5368642739998829,-48.52205939202247
Site_1981,-0.3678571428571429,-47.451428571428565
Site_1982,-0.45532558217795127,-60.53748822183337
Site_1983,-0.37134020618556707,-41.982680412371124
Site_1984,-0.4172653805206956,-63.455046940026435
Site_1985,-0.471310861423221,-46.23831460674157
Site_1986,-0.4511892011334391,-100.66167338237969
Site_1987,-0.38100445103857566,-51.94714540059347
Site_1988,-0.4167887733422789,-56.36655551828244
Site_1989,-0.41160292028743317,-27.292239304812824
Site_1990,-0.3290027624309403,-62.56146961325947
Site_1991,-0.3576253132832076,-39.845939849624145
Site_1992,-0.5012091957421644,-35.27783441750444
Site_1993,-0.4330418856505813,-54.555957955088374
Site_1994,-0.4441191250369495,-65.16912799290569
Site_1995,-0.41808025911286784,-35.66859025032937
Site_1996,-0.31602030898301614,-31.6541006752609
Site_1997,-0.39888888888888885,-54.68333333333335
Site_1998,-0.4299999999999997,-21.720000000000056
Site_1999,-0.4887947155653793,-72.91141461144717
Site_2000,-0.3818221343873518,-58.690150197628455
Site_2001,-0.4163333333333332,-70.65400000000002
Site_2002,-0.37660377358490565,-38.65207547169811
Site_2003,-0.4140729651807496,-54.65799068529607
Site_2004,-0.3608249878463782,-0.5016023334953843
Site_2005,-0.33326300483693877,-61.44350307130776
Site_2006,-0.3958099002446829,-45.85449915302088
Site_2007,-0.4576062802924505,-37.739594183849505
Site_2008,-0.3615126777983921,-45.32956586270872
Site_2009,-0.48378957998695904,-43.55240064250387
Site_2010,-0.4699156103119214,-18.426202820111087
Site_2011,-0.33601907898641026,-52.77433683460923
Site_2012,-0.5302170589592708,-68.68832467982
Site_2013,-0.4490614513422818,-79.20020134228187
Site_2014,-0.3420944158195237,-70.58787216265145
Site_2015,-0.42968444760550023,-87.70058605974394
Site_2016,-0.3225728429985857,-32.70601414427155
Site_2017,-0.4372014288625134,-44.927325658397436
Site_2018,-0.32675196335078527,-43.50362303664922
Site_2019,-0.36626668734124873,-43.07679603048025
Site_2020,-0.3822259980130057,-45.222608381502894
Site_2021,-0.35715221072033254,-19.246775541696138
Site_2022,-0.4069274475524476,-99.75993006993005
Site_2023,-0.5227423963133642,-54.77345990783407
Site_2024,-0.36404451521585285,-34.20345307855625
Site_2025,-0.41670073652926737,-66.11345858638067
Site_2026,-0.3756141975308642,-43.97207407407407
Site_2027,-0.3431676443346712,-84.09181228774312
Site_2028,-0.4931199167154662,-49.71097599063049
Site_2029,-0.3598876010327795,-57.971580601706336
Site_2030,-0.34476744186046515,-71.43465116279069
Site_2031,-0.38760716472749546,-17.589424372320877
Site_2032,-0.3179890577146085,-63.31610091879517
Site_2033,-0.34547885646217985,-99.19805955926147
Site_2034,-0.2442105263157895,-28.811578947368417
Site_2035,-0.39281481481481484,-67.66955555555555
Site_2036,-0.2948809523809524,-58.18285714285713
Site_2037,-0.46535059783216004,-68.35268521622527
Site_2038,-0.35285943959577426,-30.020987597611338
Site_2039,-0.4156861674934022,-61.798255841266794
Site_2040,-0.42512070257221357,-84.29682510613497
Site_2041,-0.3746153846153847,-59.92384615384614
Site_2042,-0.3165541639557581,-58.03160052049445
Site_2043,-0.39706407722712067,-52.22369717239283
Site_2044,-0.39373007842145213,-81.1438249430812
Site_2045,-0.43601376488095245,-60.55535714285713
Site_2046,-0.4009356061948471,-51.86036361058936
Site_2047,-0.4497309362934363,-46.46166023166023
Site_2048,-0.329876159803696,-42.83377731769037
Site_2049,-0.382357255754223,-40.10740689518917
Site_2050,-0.438083722741433,-34.667925233644866
Site_2051,-0.4744115417140524,-26.962983990901932
Site_2052,-0.37360560426991996,-26.94772398017537
Site_2053,-0.35648395356777063,-33.545080914988034
Site_2054,-0.3947222222222221,-35.16333333333337
Site_2055,-0.41516478091740217,-25.708362063858786
Site_2056,-0.3790000000000003,-39.10199999999995
Site_2057,-0.4748473453617138,-55.14930969055095
Site_2058,-0.45930528743028737,-61.213384813384835
Site_2059,-0.3814716091303527,-66.02745104697229
Site_2060,-0.3916451532311792,-53.6441305796136
Site_2061,-0.44013698915763133,-23.383698081734778
Site_2062,-0.3638043935253311,-27.70955644313642
Site_2063,-0.3890909620991254,-42.414535276967925
Site_2064,-0.3597607176086075,-76.64594221914736
Site_2065,-0.5039966442953017,-32.55264429530207
Site_2066,-0.43104603670835007,-83.76916095199678
Site_2067,-0.4743630262355095,-56.86229896278218
Site_2068,-0.4275244341154373,-65.49530864983606
Site_2069,-0.5125227888642523,-62.48562453806355
Site_2070,-0.40609842587787576,-54.639102231447865
Site_2071,-0.39559999999999995,-75.91480000000001
Site_2072,-0.37794871794871787,-69.76384615384617
Site_2073,-0.4675,-44.15999999999998
Site_2074,-0.44940869386372434,-39.90353077816492
Site_2075,-0.47433681629171554,-62.207331271990626
Site_2076,-0.4687406383916056,-50.52179742881174
Site_2077,-0.5722244714349978,-53.292901484480424
Site_2078,-0.47083981706954925,-11.578755122646541
Site_2079,-0.3473323558162268,-31.772187683284457
Site_2080,-0.42477777777777787,-64.15266666666666
Site_2081,-0.27082913894276806,-61.700805322988536
Site_2082,-0.3880640040962622,-27.421711213517668
Site_2083,-0.33475123762376235,-63.93776237623763
Site_2084,-0.45087325684024715,-4.802334686672552
Site_2085,-0.40471590909090904,-24.224545454545478
Site_2086,-0.38584905660377355,-55.31698113207548
Site_2087,-0.4757885724585438,-43.30859408795959
Site_2088,-0.5223633250311333,-61.04624159402242
Site_2089,-0.4434726380572189,-32.08325349301397
Site_2090,-0.40036242830246505,-36.4604137659267
Site_2091,-0.3675342465753422,-54.703424657534285
Site_2092,-0.34231443453871585,-56.125628568566555
Site_2093,-0.41362115563839713,-65.14473811742775
Site_2094,-0.43514872551084893,-20.981444701917013
Site_2095,-0.4490377287955255,-39.35475607125909
Site_2096,-0.3981510869565219,-53.094991304347786
Site_2097,-0.4139279220779222,-8.925838961038949
Site_2098,-0.3789795918367348,-49.25591836734692
Site_2099,-0.4861167654002049,-38.97558104316067
Site_2100,-0.43310816837627364,-33.043231671755464
Site_2101,-0.38973389308515416,-27.481092527650404
Site_2102,-0.379561189559264,-47.20425160462132
Site_2103,-0.4067504406395569,-56.05391539720509
Site_2104,-0.41625,-36.53999999999999
Site_2105,-0.4940820268756999,-45.56625083986563
Site_2106,-0.42241972308145526,-46.745413168360585
Site_2107,-0.38083970688926766,-97.18877627726062
Site_2108,-0.3908785964912281,-60.3613094736842
Site_2109,-0.4536692708333333,-59.025499999999994
Site_2110,-0.4071903753468672,-27.399447933401504
Site_2111,-0.4495993827160494,-61.39691851851852
Site_2112,-0.41300826651749634,-67.1424128286407
Site_2113,-0.38859649122807016,-39.22947368421053
Site_2114,-0.42112404674879306,-26.24418302423173
Site_2115,-0.4294664294187426,-53.01244555160142
Site_2116,-0.44428293496386884,-82.60767648693718
Site_2117,-0.5055725190839694,-77.27007633587789
Site_2118,-0.3864951707713535,-41.10292721190014
Site_2119,-0.3442446043165468,-63.125035971223014
Site_2120,-0.4344524761212624,-28.955124584717623
Site_2121,-0.4074545454545455,-91.80872727272725
Site_2122,-0.4391800692972023,-29.08742669493715
Site_2123,-0.4238888888888889,-53.97333333333334
Site_2124,-0.4798971661203342,-33.74974410489584
Site_2125,-0.35460247225733954,-62.296325326590804
Site_2126,-0.38899826989619357,-93.65233217993084
Site_2127,-0.5126101897504857,-66.14884356790674
Site_2128,-0.4414520634348532,-85.93120382050819
Site_2129,-0.574064049031817,-55.11970258589115
Site_2130,-0.45593687749003986,-73.79011952191236
Site_2131,-0.44383485595709704,-25.903707656237373
Site_2132,-0.43334881145096704,-65.81702820141433
Site_2133,-0.31355350925032505,-59.41772622393759
Site_2134,-0.4668282179768243,-50.32898214844974
Site_2135,-0.48045283663704713,-23.96305536568694
Site_2136,-0.4560990959395216,-46.968973579611855
Site_2137,-0.47982545445313296,-77.16351274499846
Site_2138,-0.3568518518518518,-53.90444444444445
Site_2139,-0.39373710792131844,-55.992475279106856
Site_2140,-0.4854979338842975,-72.51439669421487
Site_2141,-0.440125864617984,-87.94583399334707
Site_2142,-0.3513408348001006,-60.13255971838069
Site_2143,-0.46672120401337786,-37.58952882943146
Site_2144,-0.45210876232201536,-57.445117634173045
Site_2145,-0.43082615519380973,-65.20137820278852
Site_2146,-0.3735714285714286,-55.674285714285716
Site_2147,-0.5027154907547065,-69.86862577509635
Site_2148,-0.46510121457489884,-59.13056680161944
Site_2149,-0.3888123448431505,-35.3980297901151
Site_2150,-0.4239595037453183,-53.55977528089889
Site_2151,-0.501578947368421,-37.64684210526315
Site_2152,-0.364169337907727,-25.759487121716433
Site_2153,-0.4082828953392547,-41.1996840948631
Site_2154,-0.4363299663299663,-45.23464646464646
Site_2155,-0.3063838279949065,-46.93430502497796
Site_2156,-0.4206321906637084,-70.74861939256797
Site_2157,-0.47500764525993955,-87.65853211009161
Site_2158,-0.44228320802005,-55.73162406015041
Site_2159,-0.42190173991753,-52.20486593583425
Site_2160,-0.4290922381711856,-33.24429027113237
Site_2161,-0.33159541835269546,-45.433679676282466
Site_2162,-0.35046511627906973,-18.43069767441861
Site_2163,-0.3602200222684805,-52.077755724451734
Site_2164,-0.46918135890297974,-34.41717909062788
Site_2165,-0.32982237954620025,-67.13410312712956
Site_2166,-0.3869518002322881,-26.165254355400677
Site_2167,-0.4940909090909092,-51.80454545454542
Site_2168,-0.4034352443267384,-62.26043308926623
Site_2169,-0.3972013986013987,-67.16733146853146
Site_2170,-0.4378641802115584,-47.520077399380796
Site_2171,-0.43666666666666665,-69.97
Site_2172,-0.3852318720705819,-47.545480562448276
Site_2173,-0.4653970609216722,-42.35376430303894
Site_2174,-0.4638461538461538,-54.561538461538476
Site_2175,-0.3774634146341463,-47.207024390243916
Site_2176,-0.43000000000000016,-55.73999999999998
Site_2177,-0.5085714285714289,-21.474285714285656
Site_2178,-0.4645548600396737,-48.30546687238265
Site_2179,-0.4156610710321864,-65.1030743618202
Site_2180,-0.2982472309806775,-82.80653165170992
Site_2181,-0.44476362386109686,-62.06538421866941
Site_2182,-0.3647850824398847,-65.61126417154213
Site_2183,-0.39700000000000035,-36.71599999999992
Site_2184,-0.3358283320408645,-34.080960248154014
Site_2185,-0.45176275161227286,-38.67155169044361
Site_2186,-0.4311132478632479,-78.62625641025642
Site_2187,-0.44849509943857646,-66.37894090779332
Site_2188,-0.4721088435374149,-54.21510204081636
Site_2189,-0.38048260738052025,-56.03733938294012
Site_2190,-0.37265116487455197,-70.37097634408602
Site_2191,-0.3304472222222222,-38.124133333333326
Site_2192,-0.4131749919432808,-27.820401546890096
Site_2193,-0.48828441627697106,-77.64939207482156
Site_2194,-0.38727636363636364,-32.382938181818176
Site_2195,-0.4572166553988797,-45.20440216341511
Site_2196,-0.5326354811309307,-21.053987622861285
Site_2197,-0.3710634109566091,-54.11582509633105
Site_2198,-0.44790404040404047,-26.662424242424223
Site_2199,-0.34193325917686324,-72.42881423804226
Site_2200,-0.4566424601510066,-38.874647651006725
Site_2201,-0.44027587519025857,-81.87703196347036
Site_2202,-0.4290909090909091,-38.114545454545464
Site_2203,-0.4677584755875444,-40.15037268719148
Site_2204,-0.3199239444765761,-88.39460266049738
Site_2205,-0.46492501869857894,-51.59439640987286
Site_2206,-0.47229357798165134,-45.35963302752293
Site_2207,-0.33995842138721366,-52.647983093654986
Site_2208,-0.33845035211267605,-79.59753239436621
Site_2209,-0.5521401308615048,-32.259094874591085
Site_2210,-0.38245340895937024,-38.26894547980092
Site_2211,-0.37805555555555553,-36.923333333333346
Site_2212,-0.5234473017728424,-80.41811805961424
Site_2213,-0.41032681134654814,-41.31725222146275
Site_2214,-0.3755046260928614,-74.14311179017062
Site_2215,-0.4361846978557505,-45.83253801169592
Site_2216,-0.48134368480179746,-52.60201251805489
Site_2217,-0.37580552465702644,-61.92533926585094
Site_2218,-0.3787113614656594,-91.35741859859338
Site_2219,-0.47720384545288863,-41.636861673045374
Site_2220,-0.47968750000000004,-62.03999999999998
Site_2221,-0.44255604818470806,-59.269238748536054
Site_2222,-0.46328711713443543,-43.888873510188404
Site_2223,-0.38827167122217876,-58.05183912534167
Site_2224,-0.49644263035622105,-58.04301497160557
Site_2225,-0.4482494239631336,-67.21611059907835
Site_2226,-0.4356380789773225,-67.80748883635407
Site_2227,-0.4317479122818929,-47.26440084187655
Site_2228,-0.4307484439834025,-54.4362987551867
Site_2229,-0.3579146575698765,-42.65038574658371
Site_2230,-0.41276741163638053,-34.42865696581495
Site_2231,-0.3471743171165347,-50.67253111362534
Site_2232,-0.37855597680642267,-83.12725245316685
Site_2233,-0.5254733285917497,-41.30912091038405
Site_2234,-0.450625,-22.510000000000005
Site_2235,-0.4449999999999992,-53.59000000000016
Site_2236,-0.4796236074441368,-6.6722673707257485
Site_2237,-0.4540635080645161,-59.019806451612894
Site_2238,-0.483393360780627,-45.87847473011962
Site_2239,-0.35244706032883377,-45.80016441686391
Site_2240,-0.46719139602893645,-77.68925196244419
Site_2241,-0.4380804262494471,-45.048558160106154
Site_2242,-0.3842301387137453,-74.67781336696089
Site_2243,-0.445021840724845,-77.13580658082977
Site_2244,-0.4395685414173647,-51.442840047865985
Site_2245,-0.39811265097122506,-82.8023710135248
Site_2246,-0.4524337453762233,-70.31272088776514
Site_2247,-0.5390065860550155,-54.58073547743702
Site_2248,-0.4932518293557799,-41.69564876369027
Site_2249,-0.36990147544166185,-40.538916715200926
Site_2250,-0.4387777777777777,-67.80466666666669
Site_2251,-0.4262666666666667,-80.2568
Site_2252,-0.3756792475294678,-18.00958447434219
Site_2253,-0.4015686274509804,-47.92882352941177
Site_2254,-0.46974864620938617,-56.10825992779786
Site_2255,-0.4112264097195516,-61.684529333846086
Site_2256,-0.3980492129389379,-52.96455111572391
Site_2257,-0.4735555555555556,-46.73733333333331
Site_2258,-0.3708540444581661,-66.0860234640321
Site_2259,-0.492789400881819,-36.37443503069076
Site_2260,-0.4304765221878225,-39.938507739938075
Site_2261,-0.46804441652097906,-75.71547202797203
Site_2262,-0.41374125874125867,-88.01167832167832
Site_2263,-0.3764285714285713,-53.745714285714314
Site_2264,-0.42333333333333334,-31.400000000000006
Site_2265,-0.4557750244784213,-35.921195300143125
Site_2266,-0.497173913043478,-11.082608695652226
Site_2267,-0.4144444444444444,-36.63666666666667
Site_2268,-0.3569437248128958,-47.836804835924
Site_2269,-0.4670039698167898,-66.03523779517634
Site_2270,-0.2534811583972032,-90.52161758773698
Site_2271,-0.3975401253111319,-42.162295940262666
Site_2272,-0.4627988095238096,-65.60262857142857
Site_2273,-0.48725924931667314,-77.77622413119877
Site_2274,-0.41200000000000003,-27.81599999999999
Site_2275,-0.4105730706075532,-15.899970443349787
Site_2276,-0.4422924776906031,-68.17984428340421
Site_2277,-0.3654018793522947,-58.08283916435943
Site_2278,-0.40981608320649426,-85.37531202435311
Site_2279,-0.42434782608695654,-71.43521739130435
Site_2280,-0.36495998975737787,-40.22768196658345
Site_2281,-0.4650816448946947,-38.29432418021861
Site_2282,-0.2692074086719016,-74.43217753499489
Site_2283,-0.41658163265306125,-43.206326530612245
Site_2284,-0.4267538163590795,-61.55326725905675
Site_2285,-0.43608233300381294,-32.60219206326791
Site_2286,-0.33173652694610783,-72.9065868263473
Site_2287,-0.44447636238610966,-70.82053842186694
Site_2288,-0.44039696865509137,-28.04378201822246
Site_2289,-0.40207160592711255,-20.492251661994388
Site_2290,-0.4723420877659574,-63.8903191489362
