site,trend,h,p,z,Tau,s,var_s,slope,intercept
Site_3049,decreasing,True,0.0,-10.348792446618978,-0.8272450532724506,-2174.0,44090.0,-0.3880769230769234,-72.07923076923076
Site_305,decreasing,True,0.0,-10.71562221310143,-0.856544901065449,-2251.0,44089.0,-0.40817855168601436,-111.30557213930348
Site_3050,decreasing,True,0.0,-10.315338353540819,-0.8245814307458144,-2167.0,44091.0,-0.27469987995198075,-103.2908043217287
Site_3051,decreasing,True,0.0,-10.910513470142666,-0.8721461187214612,-2292.0,44092.0,-0.34174242424242485,-100.4672727272727
Site_3052,decreasing,True,0.0,-10.634297939252978,-0.850076103500761,-2234.0,44092.0,-0.39283321454027087,-132.82800427655025
Site_3053,decreasing,True,0.0,-11.624863981064271,-0.9292237442922374,-2442.0,44092.0,-0.6055435635792779,-94.61043171114599
Site_3054,decreasing,True,0.0,-9.272479932612587,-0.741248097412481,-1948.0,44090.0,-0.3119537815126052,-107.7396638655462
Site_3055,decreasing,True,0.0,-10.805987142834082,-0.8637747336377474,-2270.0,44090.0,-0.44341666666666696,-130.94699999999997
Site_3056,decreasing,True,0.0,-11.243877041906082,-0.8987823439878234,-2362.0,44092.0,-0.5088762626262624,-101.17045454545455
Site_3057,decreasing,True,0.0,-10.662871959689843,-0.852359208523592,-2240.0,44092.0,-0.3981438415159346,-105.45682170542636
Site_3058,decreasing,True,0.0,-8.529538551263041,-0.6818873668188736,-1792.0,44090.0,-0.23151851851851837,-106.18533333333333
Site_3059,decreasing,True,0.0,-11.12494478018068,-0.889269406392694,-2337.0,44091.0,-0.4734597523219817,-121.55544891640865
Site_306,decreasing,True,0.0,-10.153417068212846,-0.8116438356164384,-2133.0,44091.0,-0.29064064064064105,-130.93693693693692
Site_3060,decreasing,True,0.0,-9.605851065269434,-0.7678843226788432,-2018.0,44090.0,-0.31216374269005864,-94.81210526315789
Site_3061,decreasing,True,0.0,-11.70106136889591,-0.9353120243531202,-2458.0,44092.0,-0.6113421955403087,-120.1016809605489
Site_3062,decreasing,True,0.0,-11.439262569346743,-0.9143835616438356,-2403.0,44091.0,-0.5669541825754947,-103.71964942728218
Site_3063,decreasing,True,0.0,-10.72002000056357,-0.8569254185692542,-2252.0,44092.0,-0.41313008130081297,-88.39731707317073
Site_3064,decreasing,True,0.0,-11.529617246274725,-0.921613394216134,-2422.0,44092.0,-0.5979008567931455,-111.27556915544677
Site_3065,decreasing,True,0.0,-10.262835673573743,-0.8203957382039574,-2156.0,44092.0,-0.2975497076023391,-106.25821052631579
Site_3066,decreasing,True,0.0,-11.324965191468175,-0.9052511415525114,-2379.0,44091.0,-0.48721702127659583,-91.38018723404255
Site_3067,decreasing,True,0.0,-10.663113800266862,-0.852359208523592,-2240.0,44090.0,-0.42358288770053454,-99.72101604278076
Site_3068,decreasing,True,0.0,-9.553355834350361,-0.7636986301369864,-2007.0,44091.0,-0.28936491935483866,-104.11286290322582
Site_3069,decreasing,True,0.0,-11.50104322583786,-0.9193302891933028,-2416.0,44092.0,-0.462029411764706,-116.33694117647059
Site_307,decreasing,True,0.0,-10.891464123184756,-0.8706240487062404,-2288.0,44092.0,-0.34733201581027695,-130.52604743083003
Site_3070,decreasing,True,0.0,-11.10100693972176,-0.8873668188736682,-2332.0,44092.0,-0.5144913793103447,-52.188310344827585
Site_3071,decreasing,True,0.0,-11.272451062342947,-0.9010654490106544,-2368.0,44092.0,-0.48742668621700935,-113.93263929618766
Site_3072,decreasing,True,0.0,-11.415321164527267,-0.9124809741248098,-2398.0,44092.0,-0.5334377990430621,-96.07623923444976
Site_3073,decreasing,True,0.0,-12.144096399597917,-0.9707001522070016,-2551.0,44091.0,-0.8216111111111115,-87.12199999999999
Site_3074,decreasing,True,0.0,-9.57727639675599,-0.7656012176560122,-2012.0,44090.0,-0.1830471628592486,-116.57030213706705
Site_3075,decreasing,True,0.0,-11.33912377669563,-0.906392694063927,-2382.0,44092.0,-0.3885714285714284,-144.32142857142858
Site_3076,decreasing,True,0.0,-9.905772749475949,-0.7918569254185692,-2081.0,44091.0,-0.26933516483516534,-129.44393406593403
Site_3077,decreasing,True,0.0,-11.415321164527267,-0.9124809741248098,-2398.0,44092.0,-0.5721773399014778,-83.5216157635468
Site_3078,decreasing,True,0.0,-10.244018662069683,-0.8188736681887366,-2152.0,44090.0,-0.305561974789916,-118.53976890756302
Site_3079,decreasing,True,2.779154684162677e-11,-6.657822261426623,-0.5323439878234398,-1399.0,44091.0,-0.11399999999999968,-113.43600000000002
Site_308,decreasing,True,0.0,-8.73422462622062,-0.6982496194824962,-1835.0,44091.0,-0.22689265536723152,-108.49186440677965
Site_3080,decreasing,True,0.0,-11.196253674511308,-0.8949771689497716,-2352.0,44092.0,-0.56445,-102.1998
Site_3081,decreasing,True,0.0,-10.534408327808075,-0.8420852359208524,-2213.0,44091.0,-0.3413513513513514,-123.90135135135135
Site_3082,decreasing,True,0.0,-12.053474287617236,-0.9634703196347032,-2532.0,44092.0,-0.7536660079051387,-74.838023715415
Site_3083,decreasing,True,0.0,-10.577149898379249,-0.845509893455099,-2222.0,44092.0,-0.40468417553191494,-74.32136968085106
Site_3084,decreasing,True,0.0,-11.572609510205075,-0.9250380517503806,-2431.0,44091.0,-0.48513157894737524,-128.2752631578945
Site_3085,decreasing,True,0.0,-9.79612667310496,-0.7831050228310502,-2058.0,44092.0,-0.4355409356725147,-92.38052631578947
Site_3086,decreasing,True,0.0,-11.662962674980092,-0.9322678843226788,-2450.0,44092.0,-0.48572672672672657,-128.00383783783786
Site_3087,decreasing,True,0.0,-10.420110949929507,-0.8329528158295282,-2189.0,44091.0,-0.5362745098039217,-52.89411764705882
Site_3088,decreasing,True,0.0,-10.767887584816158,-0.860730593607306,-2262.0,44090.0,-0.4998000000000002,-92.2572
Site_3089,decreasing,True,0.0,-11.734530795533047,-0.9379756468797564,-2465.0,44091.0,-0.7011882352941177,-88.13722352941176
Site_309,decreasing,True,0.0,-11.939178205869778,-0.954337899543379,-2508.0,44092.0,-0.6971964912280699,-101.54092631578948
Site_3090,decreasing,True,0.0,-9.724801901168215,-0.7773972602739726,-2043.0,44091.0,-0.2057836257309945,-106.2817894736842
Site_3091,decreasing,True,0.0,-11.481993878879951,-0.9178082191780822,-2412.0,44092.0,-0.4699999999999992,-139.42000000000004
Site_3092,decreasing,True,6.193778823160301e-11,-6.538984956441617,-0.5228310502283106,-1374.0,44088.0,-0.12302106186924076,-110.58124177270734
Site_3093,decreasing,True,0.0,-10.7964622533296,-0.863013698630137,-2268.0,44090.0,-0.45244999999999974,-106.16180000000001
Site_3094,decreasing,True,0.0,-11.125197106579973,-0.889269406392694,-2337.0,44089.0,-0.43166666666666664,-82.32
Site_3095,decreasing,True,0.0,-11.043858898848033,-0.882800608828006,-2320.0,44092.0,-0.4526674107142856,-101.40397321428571
Site_3096,decreasing,True,0.0,-11.134469561670562,-0.8900304414003044,-2339.0,44091.0,-0.5588194444444444,-93.1925
Site_3097,decreasing,True,0.0,-11.081957592763851,-0.8858447488584474,-2328.0,44092.0,-0.41636902150065813,-118.94071522597632
Site_3098,decreasing,True,0.0,-11.053634269950598,-0.8835616438356164,-2322.0,44090.0,-0.536203346203346,-106.81667953667954
Site_3099,decreasing,True,0.0,-12.015375593701418,-0.9604261796042618,-2524.0,44092.0,-0.7659545454545454,-85.97563636363637
Site_31,decreasing,True,0.0,-10.7964622533296,-0.863013698630137,-2268.0,44090.0,-0.30666666666666964,-126.8599999999999
Site_310,decreasing,True,0.0,-10.72026313729375,-0.8569254185692542,-2252.0,44090.0,-0.38333333333333397,-123.79999999999997
Site_3100,decreasing,True,0.0,-11.92992410436288,-0.9535768645357686,-2506.0,44090.0,-0.6405634920634922,-86.63971428571429
Site_3101,decreasing,True,0.0,-11.434370511485177,-0.9140030441400304,-2402.0,44092.0,-0.5311302083333331,-118.33931250000002
Site_3102,decreasing,True,0.0,-10.510715568195161,-0.8401826484018264,-2208.0,44090.0,-0.3490909090909088,-84.51272727272729
Site_3103,decreasing,True,0.0,-11.686906888083643,-0.9341704718417048,-2455.0,44091.0,-0.5383130904183536,-100.72072874493927
Site_3104,decreasing,True,1.3322676295501878e-15,-7.996386562780938,-0.639269406392694,-1680.0,44087.333333333336,-0.23402380952380952,-100.07514285714285
Site_3105,decreasing,True,0.0,-11.091482266242807,-0.8866057838660578,-2330.0,44092.0,-0.4212732793522268,-99.87416194331985
Site_3106,decreasing,True,0.0,-10.95813683753744,-0.875951293759513,-2302.0,44092.0,-0.4077272727272728,-116.24181818181816
Site_3107,decreasing,True,0.0,-10.862890102747892,-0.8683409436834094,-2282.0,44092.0,-0.3457592592592593,-97.18266666666666
Site_3108,decreasing,True,0.0,-10.758362695311677,-0.8599695585996956,-2260.0,44090.0,-0.3815302144249512,-101.47491228070174
Site_3109,decreasing,True,0.0,-9.710404611794367,-0.776255707762557,-2040.0,44092.0,-0.29414215686274514,-66.67088235294118
Site_311,decreasing,True,0.0,-10.920038143621621,-0.8729071537290716,-2294.0,44092.0,-0.3673192508710801,-100.11650696864112
Site_3110,decreasing,True,0.0,-11.353539535937818,-0.9075342465753424,-2385.0,44091.0,-0.5525657894736844,-124.14763157894735
Site_3111,decreasing,True,0.0,-11.439262569346743,-0.9143835616438356,-2403.0,44091.0,-0.5072299651567945,-115.96972125435539
Site_3112,decreasing,True,0.0,-10.867775679953901,-0.8687214611872146,-2283.0,44091.0,-0.5853911642890014,-83.78591808559595
Site_3113,decreasing,True,0.0,-9.615375954773915,-0.7686453576864536,-2020.0,44090.0,-0.2594727272727273,-99.56898181818181
Site_3114,decreasing,True,0.0,-11.586765287148452,-0.926179604261796,-2434.0,44092.0,-0.5585972629521019,-102.76049853372433
Site_3115,decreasing,True,0.0,-11.777258756727548,-0.941400304414003,-2474.0,44092.0,-0.5800000000000014,-99.38999999999994
Site_3116,decreasing,True,0.0,-10.996235531453259,-0.8789954337899544,-2310.0,44092.0,-0.5091629464285714,-150.20013392857143
Site_3117,decreasing,True,0.0,-11.2819757358219,-0.9018264840182648,-2370.0,44092.0,-0.4356466302367943,-93.60672131147541
Site_3118,decreasing,True,0.0,-8.72469984473074,-0.6974885844748858,-1833.0,44091.0,-0.20192105263157886,-90.49084210526317
Site_3119,decreasing,True,0.0,-10.867775679953901,-0.8687214611872146,-2283.0,44091.0,-0.40010000000000034,-119.8964
Site_312,decreasing,True,0.0,-10.024946203466612,-0.8013698630136986,-2106.0,44090.0,-0.3545387096774194,-64.1766064516129
Site_3120,decreasing,True,0.0,-11.472469205400996,-0.9170471841704718,-2410.0,44092.0,-0.3974430992736079,-119.97204842615011
Site_3121,decreasing,True,0.0,-10.967910264410266,-0.8767123287671232,-2304.0,44090.0,-0.5044189971070396,-69.01091610414657
Site_3122,decreasing,True,0.0,-11.353539535937818,-0.9075342465753424,-2385.0,44091.0,-0.44317639257294417,-111.785649867374
Site_3123,decreasing,True,0.0,-11.063159159455079,-0.8843226788432268,-2324.0,44090.0,-0.42173333333333335,-88.9976
Site_3124,decreasing,True,0.0,-11.996326246743507,-0.958904109589041,-2520.0,44092.0,-0.785286036036036,-91.19970270270271
Site_3125,decreasing,True,0.0,-10.082095540493501,-0.8059360730593608,-2118.0,44090.0,-0.30135020242914984,-83.2613927125506
Site_3126,decreasing,True,0.0,-11.643913328022181,-0.9307458143074582,-2446.0,44092.0,-0.5580654761904762,-110.76964285714287
Site_3127,decreasing,True,0.0,-11.901349435849436,-0.9512937595129376,-2500.0,44090.0,-0.6476330532212884,-83.31521008403361
Site_3128,decreasing,True,0.0,-10.205687632700014,-0.8158295281582952,-2144.0,44092.0,-0.47658468559837713,-108.78295131845842
Site_3129,decreasing,True,0.0,-11.253401715385037,-0.8995433789954338,-2364.0,44092.0,-0.4525357142857146,-102.34871428571428
Site_313,decreasing,True,0.0,-10.782052646544974,-0.8618721461187214,-2265.0,44091.0,-0.3640312499999999,-98.624875
Site_3130,decreasing,True,0.0,-10.99159783932235,-0.8786149162861492,-2309.0,44091.0,-0.44802855924978674,-120.39097186700769
Site_3131,decreasing,True,0.0,-9.08198214252296,-0.726027397260274,-1908.0,44090.0,-0.19633333333333336,-91.402
Site_3132,decreasing,True,0.0,-11.172822094193757,-0.8930745814307458,-2347.0,44089.0,-0.4108333333333332,-125.26000000000002
Site_3133,decreasing,True,0.0,-10.748594021000436,-0.8592085235920852,-2258.0,44092.0,-0.38584770114942524,-100.25948275862069
Site_3134,decreasing,True,0.0,-11.37258909891758,-0.9090563165905632,-2389.0,44091.0,-0.4737807807807809,-70.83389189189188
Site_3135,decreasing,True,0.0,-11.091482266242807,-0.8866057838660578,-2330.0,44092.0,-0.4456297134238312,-108.11733031674207
Site_3136,decreasing,True,0.0,-10.7771680414373,-0.8614916286149162,-2264.0,44092.0,-0.3682971014492753,-83.71130434782609
Site_3137,decreasing,True,0.0,-11.205778347990263,-0.895738203957382,-2354.0,44092.0,-0.5037288977159883,-90.88575968222442
Site_3138,decreasing,True,0.0,-10.634297939252978,-0.850076103500761,-2234.0,44092.0,-0.3913942307692313,-109.44980769230767
Site_3139,decreasing,True,0.0,-10.17711361226315,-0.8135464231354642,-2138.0,44092.0,-0.39686887254901937,-92.2227205882353
Site_314,decreasing,True,0.0,-9.791475371597379,-0.782724505327245,-2057.0,44091.0,-0.2666666666666664,-116.28
Site_3140,decreasing,True,0.0,-11.510828966165702,-0.9200913242009132,-2418.0,44090.0,-0.5089237451737452,-67.37874517374517
Site_3141,decreasing,True,0.0,-11.70106136889591,-0.9353120243531202,-2458.0,44092.0,-0.6419949494949495,-88.68818181818182
Site_3142,decreasing,True,0.0,-8.624591835193526,-0.6894977168949772,-1812.0,44092.0,-0.17952941176470583,-121.5969411764706
Site_3143,decreasing,True,0.0,-9.953396656925351,-0.795662100456621,-2091.0,44091.0,-0.346833333333333,-119.50400000000002
Site_3144,decreasing,True,0.0,-11.1772043275534,-0.893455098934551,-2348.0,44092.0,-0.412213345864662,-116.12031954887217
Site_3145,decreasing,True,0.0,-11.50104322583786,-0.9193302891933028,-2416.0,44092.0,-0.6094001131861911,-85.09159592529713
Site_3146,decreasing,True,0.0,-11.520353855670184,-0.9208523592085236,-2420.0,44090.0,-0.7624747474747475,-85.8409090909091
Site_3147,decreasing,True,1.1961542867311437e-12,-7.105809323468577,-0.5681126331811264,-1493.0,44087.0,-0.2347916666666668,-78.7075
Site_3148,decreasing,True,0.0,-11.344014754447937,-0.9067732115677322,-2383.0,44091.0,-0.5399999999999998,-97.59
Site_3149,decreasing,True,0.0,-10.330055065319746,-0.8257229832572298,-2170.0,44087.333333333336,-0.4050454545454545,-72.67836363636364
Site_315,decreasing,True,0.0,-9.019968070917042,-0.7210806697108066,-1895.0,44091.0,-0.3159557109557115,-92.21559440559439
Site_3150,decreasing,True,0.0,-11.201481775491038,-0.8953576864535768,-2353.0,44088.333333333336,-0.5115462686567165,-95.13433432835821
Site_3151,decreasing,True,0.0,-10.510477184026566,-0.8401826484018264,-2208.0,44092.0,-0.3972727272727267,-93.31818181818184
Site_3152,decreasing,True,0.0,-9.081776162183354,-0.726027397260274,-1908.0,44092.0,-0.351449579831933,-66.03781512605042
Site_3153,decreasing,True,0.0,-11.634388654543226,-0.9299847792998478,-2444.0,44092.0,-0.5569059011164269,-139.77138755980863
Site_3154,decreasing,True,0.0,-10.525440576352224,-0.841324200913242,-2211.0,44086.333333333336,-0.3932938578883983,-43.941421116017665
Site_3155,decreasing,True,0.0,-10.61524859229507,-0.8485540334855404,-2230.0,44092.0,-0.3484375000000002,-101.77624999999999
Site_3156,decreasing,True,0.0,-10.162941849702728,-0.8124048706240488,-2135.0,44091.0,-0.30661051212938034,-96.41202156334231
Site_3157,decreasing,True,0.0,-11.539141919753678,-0.9223744292237442,-2424.0,44092.0,-0.5312310606060606,-99.70568181818182
Site_3158,decreasing,True,0.0,-11.039221746771753,-0.882420091324201,-2319.0,44091.0,-0.5265151515151513,-102.86545454545455
Site_3159,decreasing,True,1.1791944054095893e-05,-4.381399485345131,-0.3504566210045662,-921.0,44091.0,-0.0673400673400672,-131.02575757575758
Site_316,decreasing,True,0.0,-10.97254827634259,-0.8770928462709284,-2305.0,44091.0,-0.4153865671641791,-77.12608358208955
Site_3160,decreasing,True,0.0,-9.786601999626006,-0.7823439878234398,-2056.0,44092.0,-0.23333333333333267,-111.30000000000003
Site_3161,decreasing,True,0.0,-11.10100693972176,-0.8873668188736682,-2332.0,44092.0,-0.4135681818181826,-121.29154545454543
Site_3162,decreasing,True,0.0,-10.887072168511052,-0.8702435312024354,-2287.0,44089.0,-0.4385053191489361,-99.4238085106383
Site_3163,decreasing,True,0.0,-10.229615320131893,-0.8177321156773212,-2149.0,44091.0,-0.43695264241592346,-116.83970487302675
Site_3164,decreasing,True,0.0,-11.167932944004374,-0.8926940639269406,-2346.0,44090.0,-0.49289141414141446,-101.32590909090908
Site_3165,no trend,False,0.07885951361518684,-1.7573421135768077,-0.14079147640791476,-370.0,44090.0,-0.01758333333333339,-93.187
Site_3166,decreasing,True,0.0,-10.7964622533296,-0.863013698630137,-2268.0,44090.0,-0.38061326658322914,-103.54792240300375
Site_3167,decreasing,True,0.0,-9.843973302881468,-0.786910197869102,-2068.0,44090.0,-0.3130668756530825,-89.97959247648903
Site_3168,decreasing,True,0.0,-9.777077326147051,-0.7815829528158296,-2054.0,44092.0,-0.3808514492753624,-90.62934782608696
Site_3169,decreasing,True,0.0,-10.59155701674736,-0.8466514459665144,-2225.0,44091.0,-0.31816269284712495,-91.1061430575035
Site_317,decreasing,True,0.0,-11.33912377669563,-0.906392694063927,-2382.0,44092.0,-0.5219183673469372,-123.94093877551025
Site_3170,decreasing,True,0.0,-10.596199245337159,-0.8470319634703196,-2226.0,44092.0,-0.3276764950166112,-117.113646179402
Site_3171,decreasing,True,0.0,-11.491518552358906,-0.9185692541856926,-2414.0,44092.0,-0.5243928571428571,-102.14185714285713
Site_3172,decreasing,True,0.0,-10.98207305783247,-0.8778538812785388,-2307.0,44091.0,-0.4316441441441434,-101.64081081081085
Site_3173,decreasing,True,0.0,-11.091733827968524,-0.8866057838660578,-2330.0,44090.0,-0.4402045454545453,-86.09263636363637
Site_3174,decreasing,True,0.0,-11.25829172103901,-0.899923896499239,-2365.0,44091.0,-0.5109464285714285,-100.92592857142857
Site_3175,decreasing,True,0.0,-11.458312132326505,-0.9159056316590564,-2407.0,44091.0,-0.40704292527821984,-110.50645468998408
Site_3176,decreasing,True,0.0,-10.286997324577372,-0.8222983257229832,-2161.0,44089.0,-0.2617156862745098,-92.68823529411765
Site_3177,decreasing,True,0.0,-9.762901027127738,-0.780441400304414,-2051.0,44091.0,-0.3511805555555555,-103.3875
Site_3178,decreasing,True,0.0,-11.082208938464042,-0.8858447488584474,-2328.0,44090.0,-0.5882213438735178,-76.62403162055335
Site_3179,decreasing,True,0.0,-10.353437479500341,-0.8276255707762558,-2175.0,44091.0,-0.31523039215686277,-104.30170588235295
Site_318,decreasing,True,0.0,-11.80120426596221,-0.943302891933029,-2479.0,44091.0,-0.5953589743589741,-107.79707692307693
Site_3180,decreasing,True,0.0,-11.444154739634333,-0.9147640791476408,-2404.0,44090.0,-0.593573216520651,-96.77136420525656
Site_3181,decreasing,True,0.0,-9.624682550483774,-0.769406392694064,-2022.0,44092.0,-0.2884509803921568,-107.25576470588236
Site_3182,decreasing,True,0.0,-11.472469205400996,-0.9170471841704718,-2410.0,44092.0,-0.48199999999999965,-102.388
Site_3183,decreasing,True,0.0,-9.929472101810326,-0.7937595129375952,-2086.0,44092.0,-0.3875735294117647,-120.88735294117647
Site_3184,decreasing,True,0.0,-10.481903163589703,-0.8378995433789954,-2202.0,44092.0,-0.2740531660692953,-109.05408602150537
Site_3185,decreasing,True,0.0,-10.977186184495348,-0.8774733637747336,-2306.0,44092.0,-0.49653010033444783,-119.76491638795986
Site_3186,decreasing,True,0.0,-10.891464123184756,-0.8706240487062404,-2288.0,44092.0,-0.39109903381642497,-107.88043478260869
Site_3187,decreasing,True,0.0,-11.453679629138813,-0.9155251141552512,-2406.0,44090.0,-0.460411290322581,-97.32519354838709
Site_3188,decreasing,True,0.0,-10.867775679953901,-0.8687214611872146,-2283.0,44091.0,-0.3723460144927536,-129.47554347826087
Site_3189,decreasing,True,0.0,-10.748837805807195,-0.8592085235920852,-2258.0,44090.0,-0.426030303030303,-111.3129090909091
Site_319,decreasing,True,0.0,-8.729363243462029,-0.697869101978691,-1834.0,44092.0,-0.17103174603174628,-115.45285714285713
Site_3190,decreasing,True,0.0,-11.615339307585318,-0.928462709284627,-2440.0,44092.0,-0.5567552151238595,-101.95681225554105
Site_3191,decreasing,True,0.0,-10.524883546318195,-0.841324200913242,-2211.0,44091.0,-0.3228940886699511,-59.84581280788176
Site_3192,decreasing,True,0.0,-11.153519124650323,-0.8915525114155252,-2343.0,44091.0,-0.5375,-112.65
Site_3193,decreasing,True,0.0,-10.758362695311677,-0.8599695585996956,-2260.0,44090.0,-0.43217786561264815,-82.17159683794468
Site_3194,decreasing,True,0.0,-11.434370511485177,-0.9140030441400304,-2402.0,44092.0,-0.5224747474747476,-100.99090909090908
Site_3195,decreasing,True,0.0,-9.710404611794367,-0.776255707762557,-2040.0,44092.0,-0.4540355677154586,-99.79471956224349
Site_3196,decreasing,True,0.0,-11.33912377669563,-0.906392694063927,-2382.0,44092.0,-0.4742857142857143,-117.39571428571429
Site_3197,decreasing,True,0.0006845331099609719,-3.395700126688181,-0.271689497716895,-714.0,44088.0,-0.043555555555555396,-120.512
Site_3198,decreasing,True,0.0,-10.829676553994378,-0.8656773211567732,-2275.0,44091.0,-0.43595454545454626,-120.70563636363634
Site_3199,decreasing,True,0.0,-10.277239227581296,-0.821537290715373,-2159.0,44091.0,-0.39720223325062065,-139.05071960297767
Site_32,decreasing,True,0.0,-10.22496888306072,-0.817351598173516,-2148.0,44090.0,-0.30491379310344935,-134.74310344827583
Site_320,decreasing,True,0.0,-11.329599103216674,-0.9056316590563166,-2380.0,44092.0,-0.4577485380116962,-134.00105263157891
Site_3200,decreasing,True,0.0,-11.38211388040746,-0.9098173515981736,-2391.0,44091.0,-0.4121680376028203,-88.90195064629846
Site_321,decreasing,True,0.0,-11.167679654074444,-0.8926940639269406,-2346.0,44092.0,-0.45217199017199006,-117.00180835380836
Site_322,decreasing,True,0.0,-9.929472101810326,-0.7937595129375952,-2086.0,44092.0,-0.2968521341463415,-89.9233231707317
Site_323,decreasing,True,0.0,-10.649188771632533,-0.8512176560121766,-2237.0,44087.0,-0.34148510971786833,-86.10653605015675
Site_324,decreasing,True,0.0,-11.42510496062537,-0.91324200913242,-2400.0,44090.0,-0.6246040372670807,-113.4842546583851
Site_325,decreasing,True,0.0,-9.09150703202744,-0.7267884322678844,-1910.0,44090.0,-0.24196016771488477,-67.48943396226414
Site_326,decreasing,True,0.0,-11.643913328022181,-0.9307458143074582,-2446.0,44092.0,-0.7028940886699508,-62.15581280788176
Site_327,decreasing,True,0.0,-10.8819394497058,-0.8698630136986302,-2286.0,44092.0,-0.4277391021470396,-132.20139232270657
Site_328,decreasing,True,0.0,-11.481993878879951,-0.9178082191780822,-2412.0,44092.0,-0.5592499999999998,-92.197
Site_329,decreasing,True,0.0,-10.343912698010461,-0.8268645357686454,-2173.0,44091.0,-0.3577964959568729,-102.40932614555258
Site_33,decreasing,True,0.0,-10.681921306647752,-0.8538812785388128,-2244.0,44092.0,-0.4486581709145425,-102.17830584707647
Site_330,decreasing,True,0.0,-10.091620429997983,-0.806697108066971,-2120.0,44090.0,-0.3255974395448082,-86.1384921763869
Site_331,decreasing,True,0.0,-10.45821007588903,-0.8359969558599696,-2197.0,44091.0,-0.4293077167354715,-92.13492219752303
Site_332,decreasing,True,0.0,-11.115672109057217,-0.8885083713850838,-2335.0,44089.0,-0.48320512820512795,-93.44461538461539
Site_333,decreasing,True,0.0,-11.601183854674716,-0.9273211567732116,-2437.0,44091.0,-0.46027027027027434,-87.86027027027014
Site_334,decreasing,True,0.0,-11.891824546344957,-0.9505327245053272,-2498.0,44090.0,-0.6300000000000001,-130.98999999999998
Site_335,decreasing,True,4.440892098500626e-16,-8.153212955337896,-0.6518264840182648,-1713.0,44091.0,-0.16351470588235295,-60.30347058823529
Site_336,decreasing,True,0.0,-11.167679654074444,-0.8926940639269406,-2346.0,44092.0,-0.5023903508771936,-126.57394736842102
Site_337,decreasing,True,0.0,-10.220090538642012,-0.8169710806697108,-2147.0,44091.0,-0.36363636363636365,-82.30909090909091
Site_338,decreasing,True,0.0,-11.215557391526781,-0.8964992389649924,-2356.0,44090.0,-0.5636426978818284,-47.75886287625417
Site_339,decreasing,True,0.0,-11.386747144090403,-0.9101978691019786,-2392.0,44092.0,-0.4121825396825396,-102.99142857142857
Site_34,decreasing,True,0.0,-10.796217388395208,-0.863013698630137,-2268.0,44092.0,-0.3664684167350287,-84.29713699753896
Site_340,decreasing,True,0.0,-11.510567899316815,-0.9200913242009132,-2418.0,44092.0,-0.4620606060606061,-71.50581818181819
Site_341,decreasing,True,0.0,-8.500963882749598,-0.6796042617960426,-1786.0,44090.0,-0.22301681706316667,-116.131394585726
Site_342,decreasing,True,0.0,-11.481993878879951,-0.9178082191780822,-2412.0,44092.0,-0.5285357142857143,-105.91271428571429
Site_343,decreasing,True,0.0,-11.64880776212412,-0.9311263318112634,-2447.0,44091.0,-0.5925000000000002,-89.32999999999998
Site_344,decreasing,True,0.0,-11.677382106593763,-0.9334094368340944,-2453.0,44091.0,-0.521176923076923,-61.957630769230775
Site_345,decreasing,True,0.0,-11.577240613669499,-0.9254185692541856,-2432.0,44092.0,-0.5056641604010019,-68.74609022556393
Site_346,decreasing,True,0.0,-11.044109380446116,-0.882800608828006,-2320.0,44090.0,-0.35734374999999985,-127.545625
Site_347,decreasing,True,0.0,-10.920285816887858,-0.8729071537290716,-2294.0,44090.0,-0.3343303571428572,-96.27410714285715
Site_348,decreasing,True,0.0,-10.415466673150348,-0.832572298325723,-2188.0,44090.0,-0.3909401709401708,-126.07615384615386
Site_349,decreasing,True,0.0,-10.782052646544974,-0.8618721461187214,-2265.0,44091.0,-0.5202261420171868,-71.60185888738127
Site_35,decreasing,True,0.0,-10.753478302075333,-0.8595890410958904,-2259.0,44091.0,-0.35999999999999943,-78.43000000000002
Site_350,decreasing,True,0.0,-10.534408327808075,-0.8420852359208524,-2213.0,44091.0,-0.3193537414965987,-123.35326530612244
Site_351,decreasing,True,0.0,-11.329599103216674,-0.9056316590563166,-2380.0,44092.0,-0.5120724284844798,-79.44539257455872
Site_352,decreasing,True,0.0,-10.07257065098902,-0.8051750380517504,-2116.0,44090.0,-0.29546920821114375,-93.99310850439882
Site_353,decreasing,True,0.0,-10.73906934752148,-0.8584474885844748,-2256.0,44092.0,-0.3343614130434781,-123.7329891304348
Site_354,decreasing,True,0.0,-11.239497076853054,-0.8984018264840182,-2361.0,44089.0,-0.47216517857142803,-114.2720535714286
Site_355,decreasing,True,0.0,-11.12494478018068,-0.889269406392694,-2337.0,44091.0,-0.464442474389283,-109.28007092198581
Site_356,decreasing,True,0.0,-9.953396656925351,-0.795662100456621,-2091.0,44091.0,-0.24102564102564117,-135.7130769230769
Site_357,decreasing,True,0.0,-9.781950590107499,-0.7819634703196348,-2055.0,44091.0,-0.21951190476190494,-113.96757142857143
Site_358,decreasing,True,0.0,-11.567715940190544,-0.9246575342465754,-2430.0,44092.0,-0.530409698996656,-119.40525083612039
Site_359,decreasing,True,0.0,-11.572609510205075,-0.9250380517503806,-2431.0,44091.0,-0.5708865401207938,-82.44808455565142
Site_36,decreasing,True,0.0,-10.929562817100575,-0.8736681887366818,-2296.0,44092.0,-0.42856034482758615,-106.5018275862069
